sentence,profane
"Pobre siya, pero wala siyay pakialam sa kwarta.",0
Mali ang imong gibuhat.,0
Ang kalahian sa mali kay ang tama.,0
Ang akong bunso kay natog pa.,0
Ningisi siya og nilakaw.,0
Mas gihigugma ta ka kaysa sa paghigugma niya.,0
Mura og gikugaan ang akong asawa.,0
"Sa kadimalas, kato kay tinuod.",0
Naa siyay gikuha gikan sa iyang bulsa.,0
Naay tsansa ba nga siya mamaayo?,0
Nawala ang iring ni Lukas.,0
Kontra kaayo nako akong silingan.,0
Wala ko didto.,0
"Wa ka nakaila sa imong mga silingan, di ba?",0
Ipailaila ta ka sa akong mga guinikanan.,0
Siya ang lumon nga baye ni Pierrot.,0
"Miyerkules ron, di ba?",0
Unsa nga planeta ang pinakaduol sa Adlaw?,0
Perting tag-asa anang pantalon. Halos moabot sa salog.,0
Sigurado ko nga mopasar sila sa eksam.,0
Tama ba ning akong gi-agian?,0
Parehas ra ilang edad.,0
Nakapang-babaye siya nga sinina.,0
Gihulaman nako to sa librohan sa lungsod.,0
Gusto ta ka tabangan.,0
Swerte kaayo mo tulo.,0
Kinahanglan nimo moadto og ikaw ra usa.,0
Nakit-an nako ni sila.,0
Gipindot nako ang link pero walay nahitabo.,0
"Helen, katagsa nako.",0
Gikinahanglan nako magbaklay paadto didto kay nagub-an ko og sakyanan.,0
Nagsulat ko og pila ka kanta katong niagi nga semana.,0
Naa koy nakit-an nga kahayag.,0
Nagadumot sila sa usag-usa.,0
Kabalo ko nga matinuoron siya.,0
Sa suba kay daghang isda nga kolor kahel.,0
Naay mga maskara ang mga tawo sa kato nga bukid.,0
Ingun sa prinsipe kay dapat mokaon ang tagabasak og langka.,0
Ang ilang karwahe kay kahoy ug bulawan.,0
Naay mga nanglimos sa atubangan sa templo nga bato.,0
Nagalangoy ang mga bata sa suba sa kalasangan.,0
Nagbangka ang mga tawo paadto sa bangko.,0
Naay kandelabra sa tunga sa mga pagkaon sa lamesa.,0
Nilingkod ang laki sa bangko nga kawayan.,0
Kolor-rosas ang samin sa bintana sa atubangan sa tanmanan.,0
Nagluto si nanay og pusit sa kusina.,0
Naaksidente ko.,0
Ang saad kay usa ka saad.,0
Naa siya sa pulong gahapon.,0
Naa koy napulo nga panulat.,0
Ayaw og kaulaw mahimong babaye ug hilak ra nga hilak.,0
"Sa Marte, pula ang lupa.",0
Ang Triton kay usa ka bulan sa Neptuno.,0
Duha ang bulan sa Marte.,0
Walay bulan ang Venus.,0
Walay bulan ang Merkuryo.,0
Daghang yelo sa ibabaw sa bulan nga Europa sa Hupiter.,0
Ang Titan kay usa ka bulan sa Saturno.,0
Dasok ang kahanginan sa Venus og hastang inita.,0
Ang Tiyera kay ang atoang planeta nga asul ug lunhaw.,0
Ang Io kay usa ka mabulkan nga bulan sa Hupiter.,0
Ang atong Adlaw kay usa ka bituon sa espasyo.,0
Ang eksobiyolohiya kay estudyo sa kinabuhi sa espasyo.,0
Naay mangkadagko nga bagyo sa Hupiter.,0
Ang Eris ug Pluton kay mga duwende nga mga planeta.,0
Ang Saturno kay naay ruweda nga nagalibot sa iyaha.,0
Gihigugma nako akoang amahan.,0
Giingun niya nga moadto siya sa Amerika.,0
Daghan nga mga balas ang anaa sa surpasyo sa Marte.,0
Ang Umaga Vallis kay usa ka lambak sa Venus.,0
Umaga ang karaan nga Tagalog nga gitawag sa Venus.,0
Venus ang bituon sa buntag.,0
Naay mga ruweda nga mangkanipis nga nagalibot og Neptuno.,0
Ang komposisyon sa bulan nga Ganimedes kay bato ug yelo.,0
Ang Marte kay puno og mga desyerto o ilang.,0
Pu-pula ang surpasyo sa Marte kay tungod sa kalawang.,0
Naay interaksyon ang bulan nga Io sa magnetospera sa Hupiter.,0
Portia ang usa ka gamay nga bulan sa Urano.,0
Ang Titania ang kinadak-an nga bulan sa Urano.,0
Ang Oberon ang kinapulahan nga bulan sa Urano.,0
Di solusyon sa inyohang mga problema ang pornograpiya.,0
Nagadroga sila hangtod sa nawa sila sa ilang mga pangutok.,0
Ang ilang mga anak kay naay panghunahuna nga pang-tigulang.,0
Nagatibi na lang sila tibuok adlaw.,0
Nabwisit sila ug nagahulat og gubat.,1
Gusto nila pag-istoryahan ang pulong nga relihiyon.,0
Ang karne kay simbolo sa sekso.,0
Wala silay salig sa mga tawo.,0
Gusto nila tan-awon ang kalisud sa laing tawo.,0
Mas gihigugma pa nila ang kwarta kaysa sa tawo.,0
Natapulan ang mga tawo.,0
Dili nila masabtan kon ngano sila nanigulang.,0
Tigulang na si Eliza ug gusto na niya ang kataposan.,0
Naglisud sila og sabot sa Budismo.,0
Mas gihigugma niya ang Buda.,0
Gusto niya nga magpuyo sa usa ka nasud nga Budista.,0
Kinahanglan niya ang tambal para sa iyang sikosis.,0
Ang Phobos ug Deimos ang duha ka bulan sa Marte.,0
Gusto ni Totong nga mosuroy sa kawanangan.,0
Gikan sa galaksiya si Yoyong ug dili siya taga-Tiyera.,0
Legal ang prostitusyon sa Germany.,0
"Labing kadako gayud sa Brazil, di ba?",0
Dili mo maayo sa sikolohiya.,0
Ang lebel sa inyong kaalam sa sikolohiya kay primitibo pa.,0
Kanunay sila nga naga kodswits ug dili sila angayan niini.,0
"Kung walay syensya, wala gyuy kaugmaon.",0
Misakay sa usa ka sakyanang pang-wanang si Dodong.,0
Nagbiyahe si Dodong sa wanang nga daghang bituon.,0
Mipanaw si Dodong paadto sa kawanangan.,0
Malipay gyud siya kon madungog to niya.,0
Lahi ang pagtoo niya kumpara sakoa.,0
Mibisita siya sa Thailand ug sa kaulahian nahimo siya budista.,0
Si Teteng kay gainom og duga sa sampalok.,0
Lahi nga maalamong klase ang nagpuyo sa planetang Gurongkong.,0
Propesor si Yeyeng og eksobiyolohiya sa kinatumhaan.,0
Banalam sa mga espasyong estraktura si Bingbing.,0
Nagpuyo sa galaksiyang Andromeda.,0
Pagbuhat ug halo-halo para sa akoa.,0
Pag prito ug bangus para sa akoa.,0
Pagbuhat og sago ug gulaman para sa akoa.,0
Kalamay ug duga sa kalamansiang among esnak sa balay.,0
Gumamela ang nagpamiyuos sa tanaman sulod sa kolonya sa Marte.,0
Maanad na kamo sa mga pulong nga makapangagapas.,0
"Kung walay handuwaran, mamahimong prisohan ang utok sa tao.",0
Dili tanan nahitabo kay nahinabo niining kalibutana.,0
Nag-eskwela si Jingjing og eksobiyolohiya sa Kinatumhaan sa Sistemang Solar.,0
Kadaghanan sa mga kolonista sa Marte kay mga Budista.,0
Mga Pagusi ang dekorasyon sa mga agigising sa Marte.,0
Si Jetjet usa ka tigpamalita sa diyaryo sa Marte.,0
Mga Budista ang katawhan sa Barsoom.,0
Nahimong Budista ang katunga sa mga katawhan sa kalibutan.,0
Pagbuhat ug espasol alang sa akoa.,0
Sa Superklaster sa Bilonggo adunay nakaplagang mga maalamong klase.,0
Nag kamping ang mga sayantipiko sa lasang sa planetang Wonggong.,0
Mas pangandoy ni Jongjong ang Budismo kaysa sa ubang relihiyon.,0
"Taga-Benus ang pamilya ni Ronron, apan midako siya sa Marte.",0
Seramiko ang balay ni Benji nga nagpangidlap sa adlaw.,0
Morado nga kan-on ang bantog nga pagkaon sa planetang Empong.,0
Gakanta si Totong sa pinaka bantogang kanta sa planetang Imonggo.,0
Pangandoy nila Totong ug Mareng ang muadto sa bulang Triton.,0
Mipanaw si Totong sa wanang hangtod Jupiter.,0
Dili ko gusto mosulod sa eskwela.,0
Ang bantogan nga relihiyon sa Marte mao ang Budismo.,0
Naga simba ang mga Marsiyano sa ilang templo.,0
Lamian ang mga pagkaon sa mga restawran sa Barsoom.,0
Unsa ang imong paboritong planeta sa Sistemang Solar?,0
Gata sa gumamela ang gusto ni Totong.,0
Adunay daghang binuhing kanding si Totong sa bukid.,0
Nagkalesa ang mga budista padulong sa ilahang templo,0
Budismo ang relihiyon sa Republika sa Maharlika.,0
Adunay daghang templo sa Republika sa Maharlika.,0
Gapangadoy siyang mukaon ug pitsa sa baybayon.,0
Mas ganahan siyang mukaon ug pitsa nga adunay guso.,0
Ganahan si Totong ug daghang uhong sa iyang pitsa.,0
Dalunggan sa ilaga ang ganahan ni Totong sa iyang pitsa.,0
Kugita ang ganahan ni Totong sa iyang pitsa.,0
Giabi-abi ni Dodong si Totong atubangan sa balay.,0
Daghang olibo ang ganahan ni Totong sa iyang pitsa.,0
Pang hugas daan ug kamot bago ka mugunit sa pagkaon.,0
Aduna bay haykap na gikan sa kawanangan,0
Seramiko ang atop ni Totong nga gapangsidlak sa adlaw.,0
Gainom ug isa ka baso nga sarsaparila si Enrico.,0
Sa palibot sa kastilyo adunay daghang mga tanom.,0
Adunay mga isla sa dagat.,0
Mga babae kamo nga hadlukan sa iring.,0
Nagtuo mo na hugaw ang inyong mga buhok.,0
Nahuyangan ko sa inyong sinultian.,0
Mura mog mga si kinsa. Tae ra gyud.,0
Hadlok kamo ug iring.,0
Nasubo ko tungod sa inyong relihiyon.,0
Sama sa tigulang nga lalake ang imong pinulungan.,0
Dili kaayo mo maalamon.,0
Wala kamo higugmaa sa akong Ginoo.,0
Nasabtan sa tibuok kalibutan ang akong pinulungan.,0
Unsa man na?,0
Mahadlokon sab sa astronomiya?,0
Ang inyong tibuok kaliwat nagpatimaan lamang og pagsilot.,0
Larawan ra. Sambingay.,0
Nagtuo sila nga tao siya.,0
Wala koy magdudumala. Ikaw naa.,0
Ginasugo naka.,0
Anaa ba kay bayad?,0
Ngil-ad ang inyong relihiyon.,0
Wala silay pagsalig sa mga katawhan ani nga kalibutan.,0
"Ay, ilahang ginagamit ang manwal sa sikolohiya.",0
Dili siya tao.,0
Sa imong huna-huna tanan trabaho baylo sa paglantaw ug telebisyon.,0
Sa imong huna-huna tanan trabaho gawas sa paglantaw ug telebisyon.,0
Naganahan sila sa ilang kaugalingong propaganda.,0
"Ang tibuok kalibutan masusama sa prisohan, busa kinahanglan ang kawanangan.",0
Murag sinalagma ang epekto sa ilahang propaganda.,0
Kung mamulong silag ingles mura silag gahilak.,0
Wala silay relihiyon.,0
Dili sila ganahan nga aduna silay relihiyon.,0
Hagbay ra sila nga nawal-an ug relihiyon.,0
Daghang suba sa Pransya.,0
Mikaon na ba ka sa restawran nga ikaw ra isa?,0
Tingali ga-sigarilyo ka atubangan sa imong kompyuter.,0
Sobra ka ka relihiyosa.,0
Nangandoy mo nga mamahimo nang edaran.,0
"Nagtuo ko nga dato ang Europa, dili man diay.",0
Nawagtang na ang kaulaw sa inyong kinabuhi.,0
"Nawagtang na ang lingla sa inyong kinabuhi,",0
Nawagtang na ang mahika sa inyong kinabuhi.,0
Masub-anon sila tungod kay dili nila gusto ang ilahang relihiyon,0
Wala na silay kahinam mukaon ug mansanas.,0
"Kwarta, kwarta, kwarta mao nalang ang nasa ilang hunahuna.",0
Nahimo na silang robot.,0
Dili nila gusto huna-hunaon ang mga robot-robot,0
Nagpintal siya og laraw sa bukid gawas sa iyang balay.,0
Adunay tunok sa ilang mga dughan.,0
Adunay luha ang ilahang mga pulong.,0
Pirme silang nagmug-ot,0
Nagtuon si Bing og mga relihiyong Animista.,0
Sama ba sa langit ang ubang probinsya sa Laniakea?,0
Sumpok nga ilusyon ba ang tibuok Laniakea?,0
Unsa ang naa gawas sa Laniakea?,0
Tipikal ba ang atong Probinsyang Laniakea?,0
Ang katawhan kay mga unggoy nga padayon nagalambo.,0
Sakto siya nga dili kini sama sa Afghanistan.,0
Dominante ang wala nga parte sa ilahang utok.,0
"Sa adlaw ni Zamenhof, malipayon kaming mga Esperantisto.",0
Lunhaw nga keso ang naa sulod sa iyang pan.,0
Ang lunhaw nga rosas kay mutasyon.,0
Dili kinahanglan nga makig abi-abi kada adaw.,0
Adunay sayop niini nga igalkulo.,0
Sa akong panan-aw magpabilin ako.,0
Adunay mga pulo sa dagat.,0
Wala nila masabti ang kahulogan sa bahandi.,0
Nabugnawan sila sa mga pulong sa iyang pinulongan.,0
Sa lasang sa Wagalang adunay mga punoan sa sinag-bunga,0
Maayong buntag!,0
Nganong masub-anon man ka kaayo?,0
Relihiyoso ang mga katawhan sa bukid.,0
Nag puto si Lina sa kusina.,0
Nag pandesal si Pedro sa kusina.,0
Nag pansit si Celeste sa kusina.,0
Nag adobo si Ben sa kusina.,0
Nag kutsinta si Enrico sa kusina.,0
Nag kalamay si Nida sa kusina.,0
Nag gama og nilupak si Wesley sa kusina.,0
Nag gama ug Sans Rival si Crystal sa kusina.,0
Nag luto og bangus si Dindo sa kusina.,0
Nag polboron si Ebyang sa kusina.,0
Nag gama og tocino de cielo si Nerria.,0
Nag sanribal si Calla sa kusina.,0
Nag gama og apol dyus si Tria sa kusina.,0
Nag gama og pitsi-pitsi si Gina sa kusina.,0
Nagpalitaw si Tony sa kusina.,0
Nag sandwits na lang si Marco.,0
Nag hamburdyer si Anna sa restawran.,0
Nangape si Francis sa kapehanan.,0
Nag tsa si Mirabel sa Tsaahanan.,0
Gusto ni Andres mukaon og nilupak.,0
Nagkaon si Wanda og kinaldereta nga kanding.,0
Nag longganisa si Bambam sa kusina.,0
Nag tosino si Olaf sa kusina.,0
Nag champurado si Ramon sa kusina.,0
Nag lechon si Ronny sa hardin.,0
Nag halo-halo si Karl sa kusina.,0
Nag salabat si Sandy sa kusina,0
Nag buhat og hotdog si Emma sa kusina.,0
Nag buhat og popcorn si Eli sa kusina.,0
Nag inom og softdrink si Kyle sa kusina.,0
Nagduwa og tennis sa likod sila Marta ug Lina.,0
Nag jogging si Jose sa dakbayan.,0
Nanyampo si Mindy sa kasilyas.,0
Nagkaon og taco si Teddy sa restawran.,0
Nagkaon og ispagetti si Teddy sa restawran.,0
Nag dinuguan si Randy sa kusina.,0
Namutong si Sam sa baybay.,0
Namusit si Danny sa baybay.,0
Nagkilaw sila Wally ug Jerry sa baybay.,0
Nagkilawin si Wally ug Jerry sa baybay.,0
Nangkaon og pan ug nangape si Juan sa kusina.,0
Nagkaon og pan nga adunay keso si Jenny sa kusina.,0
Naga mantikilya sa pan si Quincy.,0
Nangaon og pizza sila Marisol ug Johnny.,0
Nangaon og sushi sila Taro ug Hanako.,0
Nangkaon og sashimi si Erwin.,0
Nagkaon og sausage si Rikki.,0
Nagkaon og empanada si Luis.,0
Nag ensaymada si Alex.,0
Naglaing si Gabi.,0
Nagtsampoy si Celia.,0
Nagkaon og tokwa ug babo si Lester.,0
Nag himo uogsuman si Oswaldo.,0
Nag himo og sapin-sapin si Zoe.,0
Nag chicharon si Benny.,0
Nagluto og paksiw si Dominic.,0
Nag karate ang mga bata sa grahe.,0
Namahaw si Ken sa kusina.,0
Naniudto si Ken sa kusina.,0
Nanihapon si Ken sa kusina.,0
Nag keso si Nikki sa kusina.,0
Nagabuhat og puto bumbong ang manang sa kalsada.,0
Nag puto maya si Nellie sa kusina,0
Nag puto Bian si Penelope sa kusina,0
Nag ampaw si Tonya sa kusina.,0
Nag siopao si Vincent sa kusina.,0
Mutuo si Vincent og punsoy.,0
Nag lumpia si Katrina sa kusina.,0
Nag tsokolate si Antonio sa beranda.,0
Naga gatas ba si Timmy sa iyang kape?,0
Naga butang ba og asukal si Timmy sa iyang kape?,0
Naga kanela si Vincent sa iyang kape.,0
Naga sinamon si Vincent sa iyang kape.,0
Yatsuhashi ang gasa ni Vincent gikan Hapon.,0
Maanindot ang mga kahon nga gikan Hapon,0
Maanindot ang mga libro sa Hapon.,0
Nag sangag si Raul sa kusina.,0
Nag laga ug baka si Mina sa kusina.,0
Nag tapa si Oliver sa kusina.,0
Nag tabasco si Jack sa iyang omelette.,0
Nag relyeno og talong si Daniel sa kusina.,0
Nag relyeno og sili si Daniel sa kusina.,0
Nanuba ang mga laki sa sa baybay.,0
Nag ube sa kusina si Tyler.,0
Napuno sa ube ang plato ni Taro.,0
Nag macaroni si Nelia sa kusina.,0
Nag fruit salad si Mel sa kusina.,0
Nag buko salad si Mel sa kusina.,0
Nag e-eclair si Clara sa kapeterya.,0
Nag aysti si Larry sa kapeterya.,0
Nag barbeque si Jeff sa tanaman.,0
Naga buhat og cotton kendi si Nancy sa kalsada.,0
Nag bubble tea si Charlie sa dakbayan.,0
Nangape si Zack sa kapeterya.,0
Nangaon og keyk ang mga bisita ni Gina.,0
Nangaon og buko pandan salad ang mga bisita ni Gina.,0
Nangaon og biko ang mga bisita ni Gina.,0
Nangaon og kutsinta agng mga bisita ni Gina.,0
Nangaon og palitaw ang mga bisita ni Gina.,0
Nangaon og puto ang mga bisita ni Linda.,0
Nangaon og buko salad ang mga bisita ni Sally.,0
Nangaon og champurado ang mga bisita ni Sally.,0
Nangaon og pitsi-pitsi ang mga bisita ni Wanda.,0
Pangaon mo og palitaw didto sa kusina!,0
Pangaon mo og pitsi-pitsi didto sa kusina.,0
Pangaon mo og kutsinta didto sa kusina.,0
Pangaon mo og pansit didto sa kusina.,0
Pangaon mo og buko pandan didto sa kusina.,0
Pangaon mo og pusit didto sa kusina.,0
Pangaon usa mo ug puto didto sa sala!,0
Pangape usa kamo sa sala!,0
Panginom usa kamo og didto sa sala!,0
Panginom usa kamo og tsokolate didto sa sala!,0
Panginom usa kamo og salabat didto sa sala!,0
Pangaon usa kamo og ensaymada didto sa sala!,0
Pangaon usa kamo og empanada didto sa sala!,0
Pamainit usa kamo didto sa beranda.,0
Panginom usa kamo og dyus sa lemonsito didto sa beranda!,0
Manginom ta og bubble tea sa palengke!,0
Manginom ta og bubble tea sa dakbayan!,0
Mangaon usa ta og kalamay didto sa sala!,0
Mangaon usa ta og ube keyk didto sa sala!,0
Mangaon usa ta og sapin-sapin didto sa beranda!,0
Mangaon usa ta og tocino de cielo didto sa sala!,0
Mangaon usa ta og turrones de casuy didto sa beranda!,0
Mangaon usa ta og tamales didto sa beranda!,0
Mangaon usa ta og morcon didto sa kusina!,0
Mangaon usa ta og embutido didto sa kusina!,0
Mangaon ta og halo-halo didto sa mall!,0
Mas ganahan si Terry og turrones de casuy.,0
Mas ganahan si Mork og pastillas.,0
Mas ganahan si Karl og keso de bola.,0
Mas ganahan si Drake og suman.,0
Mas ganahan si Henrik og tapsilog.,0
Mas ganahan si Joel og adobosilog.,0
Mas ganahan si Joel og bacsilog.,0
Mas ganahan si Joel og bangsilog.,0
Mas ganahan si Joel og tosilog.,0
Mas ganahan si Joel og longsilog.,0
Mikaon og tapsilog si Mark.,0
Mikaon og bangsilog si Mark.,0
Mikaon og adosilog si Mark.,0
Mikaon og chosilog si Mark.,0
Mikaon og longsilog si Mark.,0
Nagluto og tapsilog si Wally.,0
Nagluto og bangsilog si Wally,0
Nagluto og adosilog si Wally.,0
Nagluto og chosilog si Wally.,0
Nagluto og longsilog si Wally.,0
Magluto og tapsilog si Quincy.,0
Magluto og bangsilog si Quincy.,0
Magluto og adosilog si Quincy.,0
Magluto og chosilog si Quincy.,0
Magluto og longsilog si Quincy.,0
Galuto og tapsilog si Josh.,0
Galuto og bangsilog si Josh.,0
Galuto og adosilog si Josh.,0
Galuto og chosilog si Josh.,0
Galuto og longsilog si Josh.,0
Pagluto og litsilog.,0
Galuto si Dexter og tosilog sa kusina.,0
Gakaon si Dexter og tosilog sa kusina.,0
Mas ganahan si Morgan og tosilog kumpara sa tapsilog.,0
Gakaon si Morgan og tosilog sa komedor.,0
Gakaon si Morgan og tosilog sa kakanan.,0
Gakaon si Morgan og tosilog sa kan-anan.,0
Mihilak ang mga adik daplin sa tindahan.,0
Mihilak ang tigulang sa paradahan og sakyanan.,0
Masub-anon sila tungod kay dili nila magamit ang ilahang handuwaran.,0
Nahimo silang ginapos sa ilang kaugalingong higpit nga pagbati.,0
Gamita ang imong handurawan.,0
Ang walay handurawan kay anaa sa tangkaw.,0
Importante kaayo ang handurawan sa pang adlaw-adlaw nga kinabuhi.,0
Nahimong dinasawro ang ilang pinulungan.,0
Wala man gihapoy pulos ang pagtuon sa ilang pinulongan.,0
Maayo ang iyang Sans Rival.,0
Maayo ang iyang sapin-sapin.,0
Maayo ang iyang hopya.,0
Maayo ang iyang salabat.,0
Maayo ang iyang tsokolate.,0
Maayo ang iyang keso.,0
Maayo ang iyang pilipit.,0
Maayo ang iyang pandesal.,0
Maayo ang iyang lemonada.,0
Maayo ang iyang tsampoy.,0
Maayo ang iyang tsampurado.,0
Maayo ang iyang buko pandan salad.,0
Maayo ang iyang keyk na gama sa ube.,0
Maayo ang iyang keyk na gama sa mangga.,0
Maayo ang iyang dyus nga gama sa lemonsito.,0
Maayo ang iyang dyus nga gama sa butong.,0
Maayo ang iyang tsa.,0
Maayo ang iyang kape.,0
Maayo ang iyang adobo.,0
Maayo ang iyang sinangag.,0
Maayo ang iyang nilat-ang baka.,0
Maayo ang iyang kutsinta.,0
Gakaon si Vhon og espasol.,0
Naghimo si Benny og espasol.,0
Gahimo si Benny og espasol.,0
Maghimo si Benny og espasol.,0
Ampay ni Vicente ang espasol.,0
Naa sulod sa taro ang mga espasol.,0
Naa suod sa tapayan ang mga espasol.,0
Anaa sulod sa banga ang espasol.,0
Espasol ang maong gasa ni Rikki gikan sa probinsya.,0
Espasol ang espesyalidad sa iyang sari-sari nga tindahan.,0
Gakaon og espasol si Rikki sa beranda.,0
Gigasahan ni Rikki og espasol ang mga bata.,0
Gasa ni Vincente ang espasol gikan sa iyang panaw.,0
Lami ang buko pandan ni Esmeralda.,0
Lami ang sapin-sapin ni Esmeralda.,0
Lami ang morcon ni Esmeraldo.,0
Lami ang adobo ni Esmeraldo.,0
Lami ang pansit ni Esmeraldo.,0
Lami ang halo-halo ni Esmeraldo.,0
Lami ang sisig ni Esmeralda.,0
Lami ang espasol ni Esmeraldo.,0
Lami ang champurado ni Esmeraldo.,0
Lami ang ube ni Esmeraldo.,0
Mestiso nga Turkiko ug Monggoloydo si Adil nga Kazakh.,0
Dako ang espiritwal sa tawo ngadto sa Ginoo.,0
Nagtuon si Yaroslav sa pagsusuwat og akademiko sa Ingles.,0
Midako sila Yaroslav ug Adil niadtong panahon sa Sobyet.,0
Akong nahisgutan ang salida nga Solaris kay Yaroslav.,0
Ang asawa ni Adil kay matematika sa Sobyet na Kazakhstan.,0
Si Adil na Kazakh usa ka musikolohista.,0
Si Adil na Kazakh usa ka dalubwika.,0
Ang ampay nga nasud ni Yaroslav mao nag New Zealand.,0
Maalamon sila Yaroslav ug Adil nga mga Sobyet.,0
Misulti si Yaroslav nga lisod ang pinulungang Ruso.,0
Nasayod si Adil sa parehong pinulungang Ruso ug Kazakh.,0
Parehong maayo sa heograpiya sila Adil ug Yaroslav.,0
Sobra ka emosyonal ang mga taga Europeo.,0
Kada-adlaw ang propaganda,0
Dili man ingon ana ang tibuok kalibutan.,0
Sa akong panan-aw mas adunahan ang Asya kumpara sa Kasadpan.,0
Gubot ang mga taga-Kasadpan.,0
Sige rakag inom og ilimnong makahubog.,0
Sige rakag droga.,0
Sige rakag panigarilyo.,0
Lami ang sago ug gulaman ni Esmeralda.,0
Lami ang lechon ni Esmeraldo.,0
Lami ang hopya nga kundol ni Esmeraldo.,0
Lami ang palitaw nga naay lubi ni Esmeraldo.,0
Lami ang kalderatang kanding ni Esmeraldo.,0
Lami ang dyus ni Esmeralda nga gama sa lemonsito.,0
Lami ang ginataan ni Esmeralda.,0
Lami ang tapsilog ni Esmeraldo.,0
Siya usa ka maalamon nga magtutungha.,0
Dili lami ang isda.,0
Gasuwat ko og libro.,0
Nahisgutan ko ang Esperantong libro Akbar kang Yaroslav.,0
Anaay problema si Yaroslav sa iyang selpon.,0
Misturya si Yaroslav nga sa gyera usahay adunay kanibalismo.,0
Gris ang kolor sa tsakita nga plastik ni Yaroslav.,0
Mura ba og lahi nga siglo sa Ehipto.,0
Mura gyud og layo ang Ehipto.,0
Mura gyud og lahi nga kalibutan ang Ehipto.,0
Gilutoan ni Esmeraldo og nilat-ang baka si Liliana.,0
Naglantaw si Adil og soker sa telebisyon.,0
Ganahan si Adil og soker.,0
"Adunay basar na elektroniko si Akihabara, akong ingon kang Adil.",0
"Adunay mga templo sa Asakusa, akong ingon kang Adil",0
"Lami ang pagkaon sa Tokyo, akong ingon kang Adil.",0
Lami ang iyang keyk nga teramisu.,0
Lami ang iyang stroberi keyk.,0
Lami ang ube keyk niya.,0
Kahil ang paborito nga kolor ni Sol.,0
Lami ang iyang bluberi keyk.,0
Unsa ang inyong huna-huna niining pag balhin sa makina?,0
Gibutngan ni Nina og asukal ang iyang suman.,0
Gibutngan ni Nina og lubi ang iyang palitaw.,0
Gibutngan ni Ninoy og lubi ang iyang kutsinta.,0
Gibutngan ni Ninoy og lubi ang iyang puto bumbong.,0
Gibutngan ni Ninoy og lubi ang iyang kalamay.,0
Interesado si Adil nga Kazakh sa antropolohiya sa akong Pilipinas.,0
Amoang i-sturyahan ni Adil ang mga Australoid sa Pilipinas.,0
Lami ang pinirito nga saging ni Marisol.,0
Lami ang nangka nga kendi ni Hal.,0
Lami ang tsokolate nga kendi ni Dennis.,0
Lami ang tsokolate nga ayskrim ni Dennis.,0
Gakomiks si Wendell.,0
Dugay na nga wala makita ni Wendell si Edwin.,0
Tsokolate nga ayskrim ang gi order ni Tammy sa tindahan.,0
Tsokolate nga keyk ang gi order ni Tammy sa tindahan.,0
Tsokolate nga polboron ang gipalit ni Tammy sa tindahan.,0
Tsokolate nga ensaymada ang gipalit ni Tammy sa tindahan.,0
Tsokolate nga barkilyos ang gasa ni Edwin kay Rosalinda.,0
Ube nga barkilyos ang gasa ni Edwin kay Imelda.,0
Tsokolate nga gulaman ang basan-basan ni Alessandro.,0
Lami ang hinimo nga bingka ni Marisol.,0
Ampaw nag gasa ni Nerria sa mga bata.,0
Nag sandal si Pedro sa baybay.,0
Hawd ang handurawan ni Nestor.,0
Bingka ang gikaon ni Nellie sa kusina.,0
Ampaw ang ganahan ni Tonya sa tindahan.,0
Nag kandila sila sa lamesa atong panihapon.,0
Dyus na lang ang ganahan ni Bruce.,0
Unsa ba ang balimbing sa ingles?,0
Tinuod ba nga adunay lunhaw nga keso?,0
Mas naayunan ba nila ang magpranses kaysa mag-ingles?,0
"Sila kay Ingles, Pranses, ug Ruso.",0
Pag inom og sarsaparilya.,0
Pag inom og salabat.,0
Pag inom og sago ug gulaman.,0
Pag inom og tsa nga gikan sa lungsod.,0
Pag inom og barako nga kape.,0
Pag inom og gatas nga anaay malipukon.,0
Pag inom og kape nga anaay kanela.,0
"Naa pa gihapon ko diri, na ipit sa trapik.",0
Magtabangay ta para malimpyohan to tanan nga kalat.,0
Nakahimo si Mary nga makagawa sa ma unloray nga van.,0
Usa ra ang sinehan sa lungsod.,0
Walay nasayod kung ngano kini nahitabo.,0
Aduna pay mas daghang katalagman nag muabot.,0
Wala kay labot.,0
Dili nako tabunan ang iyahang pool.,0
Pasaylo kung dugay kaayo kang naghulat.,0
Riga ang kabisera sa Latvia.,0
Ganahan ba la nga diri nalang tibuok adlaw?,0
Ako nalipay sa akong nabalitaan.,0
Basin sakto ka.,0
Walay giganahan nga buhaton nimo na.,0
Malipukon ang gitanom ni Nellie sa palibot sa iyang tanaman.,0
Gisagol ni Nellie ang malipukon sa harina.,0
Gibutangan ni Nellie og malipukon ang init nga tubig.,0
Gisagol ni Nellie ang mlalipukon sa init nga gatas.,0
Gibutangan ni Nellie og malipukon ang iyang niluto nga adobo.,0
Anaay malipukon ang gulaman ni Cassandra.,0
Ganahan og malipukon ug kanela si Cassandra.,0
Ilang gikaon ang katunga nga trigo sa tibuok kalibutan.,0
Naglugaw si Mhel sa kusina.,0
Nagpuspas si Mhel sa kusina.,0
Gibutngan ni Mhel og tokwa ang iyahang lugaw.,0
Gibutngan ni Mhel og toyo ang iyang puspas.,0
Nag-aroskaldo si Mhel sa kusina,0
Nag-aroskaldo sila Jhenna ug Mhel sa kusina.,0
Nagbutang og tokwa si Jhenna sa iyang aroskaldo.,0
