sentence,profane
"Kan 1971, si Lucrecia Kasilag nadesignaran komo Colombo music expert na iyo an magtataong giya sa University of Singapore sa pagtogdas kaini kan sadiring departamento sa musika.",0
"An mga kagtaraid kaining mga grupong etniko iyo an mga tawo nin Banjar, mga tawo nin Ngaju asin mga tawo nin Ma'anyan.",0
"An video igwa man mga putol manongod sa aki ni Russell, si Gavin, na nagsisimbag sa mga hapot saiya sa impormasyon manongod sa ki Kony.",0
An pagguno' sa sarong bulig na batag iyo inaapod na mataba' na kan batag ta an kahawakan niya mismo an kumbaga pinapalod na ta ini tapos na man an saiyang pamumunga.,0
Siya binibisto bilang sarong bida sa mga romantikong istorya sa pelikula asin naglataw na maray an saiyang dangog kan mga taon 1960 asin 1970.,0
An The Lion King sarong pig-animar na pelikulang drama musikal kan Amerikano kan 1994 na pigprodyuser kan Walt Disney Feature Animation asin iniluwas sa Walt Disney Pictures.,0
"Pupuwedeng gamiton an sarong termometro ngarig maaraman an temperatura, an libel kan init o lipot.",0
Harus 500 kan mga natural na asidong amino an bistado na kan 1983 (alagad 20 sana an yaon sa henetikong kodigo) sagkod pwedeng maklasipika sa nagkapirang mga paagi.,0
Domingo asin namamay� kan Sto.,0
Naggamit man nin kawayan na hinagisan tanganing humimpis sagkod tagok o digt� nin tinanom tanganing makasurat sa mga mahihimpis na materyal siring kan dahon.,0
"Nag-ako man siya nin gawad sa Cairo Film Festival, Asia Pacific Screen Awards, Asian Film Awards, asin iba pa.",0
"Sa laban ninda sa 12 hurnada, nagkusog sana si Pacquiao sa pagsuntok sa mga enot na hurnada, orog na sa ika-4, alagad kan mga huring hurnada nagluya an saiyang pag'atake.",0
Ini namumulotpulot sa kapot https://www.,0
"Ini naglalaman parati nin mga bareta asin mga artikulo manongod sa pulitika asin mga pulitiko asin mga tampok na artikulo dapit sa negosyo, turismo, historya asin kultura.",0
"An Hudaismo o Judaismo (Ingles: Judaism, Kastila: ju�da��s�mo; Ebreo: ?????, yahedut) iyo an kulturang pagtubod kan mga Hudyo.",0
Kun minsan inaapod ini kan mga tagaduman mansana na Ikawalong Ngangalasan kan Kinaban asin an mga ini nalampas pirang ribong piye an taas poon sa pamitisan pataas.,0
Nagsurat siya nin sarong libro manungod sa kasaysayan kan dinastiyang Kurdish Ardalan.,0
Nagsakat siya sa iba-ibang pwesto huli sa pagka-aktibo niya sa Partido Republikano na natotongod iyo an nagkakapot kan poder sa gobyerno.,0
"Ini an diyalekto na pigtataram kan mga tawo nin Kadazan sa sulnupang gilid-baybayon nin Sabah orog sa mga distrito kan Penampang, Papar asin sa Beaufort (sub-distrito nin Membakut).",0
An saiyang mga kurso sa kolehiyo binibisto asin akreditado kan Departamento nin Edukasyon.,0
"Kan Oktubre 2020, an BTS nangenot sa Billboard Artist 100 para sa ika-11 na daeng surunudan na semana, na nagpalawig sa saindang record para sa pinakadakol na semana sa numero uno sa tsart sa gabos na duo asin grupo.",0
Padangat taka/ Padangat ko ika.,0
"Kan 1577, enot na nag-abot an mga misyonerong Pransiskano sa Manila.",0
"An sayote kinakakan parati linuto na asin dapat dai malu'nok ta an siram kaini yaon sa pagkamaragamo' niya Sinasalak man ini sa mga salad asin salsa, na parati nahoom sa suwa o lemonsito o tagok kan lime.",0
"Naglakbay sinda sa Paris kadtong Marso 1860 para makipaghilingan ki Adolphe Goubaud, an parapublikar kan magasin na Pranses na Le Moniteur de la Mode.",0
An asoge an kasaro-sarong metal na likido sa pansukol na temperatura at presyun.,0
An presente na alkalde nin ciudad ay si Cesar Maia.,0
"Dugang pa sa kaining duwang rehiyon, nagkapirang iba pang saradit na populasyon, kabali an kometa, centaur, asin mga interplanetaryong alpog na urap, iyo talingkas na nakakabiyahe sa mga nasambit na rehiyon.",0
"Dominic Duplantis, Keith Silkwood, and Daniel Smith� sarong kaso kriminal sa Filipinas kun sain kadayon an sarong Filipina asin apat na United States Marines.",0
"Sa segundarya, nag-entra siya sa Vigan High School alagad naggraduar siya sa Manila High School kan taon 1911.",0
An Hinilawod iyo sarong epiko na gikan sa isla nin Panay.,0
"Igwa siyang nguhod na tugang na lalaki, si Marcus (na iyo an nagmanehar kan saiyang mga palabas).",0
"An saindang rehiyonal na ekonomiya sarig sa agrikultura, partikularmente cotton, asin an sistema nin pagtanom angang gayo sa trabaho nin mga Aprikano-Amerikanong mga oripon.",0
Nalangob siya nin duwang taon.,0
An pagputok nag'ayaw nin 17 oras asin rinatakan an pampang-dagat kan Sto.,0
"Kan 1813, an banwaan kan San Jose opisyal na pinag-establisar sa pangaran na Patrocinio, na naggikan sa pangaran na �Patron� na an boot sabihon �modelo.�",0
Nagpuon an pagpalabas kaini kan Agosto 2018.,0
"Sosog sa sensus kan 2010, igwa ining 32,521 katawo.",0
"Bago kaini, siya nagin kapitan kan barangay San Vicente asin nagin pamayo kan Asosasyon nin mga Kapitan del Barangay.",0
An helang na ini may sadiring limitasyon asin naagi sana.,0
Kan 1937 si Amir pinabalik sa Sumatra ta ipina'agom saiya an aking babae kan Sultan asin ta siya nasibot na sa mga responsabilidad sa sultanata.,0
Dakul kan mga species kaini mga layas mansana asin nagtuturubo sa sub-Saharang Aprika.,0
Si Garc�a myembro man kan Salvadoran Network of Women Human Rights Defenders.,0
An Mars Rover sarong behikulong de motor na magsadiri nang maglibotlibot sa ibabaw kan planetang Mars sa momentong ini maghugpa.,0
Huli kaini an pangaran niya luminataw na maray asin an liderato niya iyo na an binibisto sa Kabite mala ta naapod na an grupo niya duman Magdalo.,0
An mga pagitiripon kan mga opisyales kan Simbahan parati ginigibo sa saiyang dakulang harong na dati yaon namomogtak sa kanto kan Kalye P. Burgos asin Kalye General Luna.,0
Nag-adal siya sa St.,0
"An Fernando Po igwang kahiwasan na 2,017 km2 (779 m.k.). An laba kaini nag-abot 70 km. asin an pabalagbag na lakbang nag-abot na 32 km.",0
Ini an pinunan kan saiyang kapang-ganahan sa tolong premyo sa halipot na istorya na itinao kan Collier's asin kan The Delineator.,0
Vitex agnus-castus asin Vitex negundo pinapadakula sa mga temperadong klima.,0
"Siya namundag sa Chavaniac, probinsya nin Auvergne kan sentral solnopan nin Pransya asin hale sa mayaman asin madagang pamilya.",0
"An kasakdalan na ini iyo maabot sa pagtogdas kan Marhay na Kahadean (Avesta, Vohu Khshathra), an pinapangarap na Kahadean (Avesta, Khshathra Vairya), o an Kahadean nin Pagmamawot (Avesta, Khshathra Isht?ish).",0
"Kan 1994 tinugdas naman an Parokya ni Nuestra Se�ora dela Soledad kan Tambo, Buhi, isinuhay hale sa parokya an 7 asin nagserbing enot na kura si Reberendo Padre Beda Martinez.",0
Naghale siya sa haiskul na dai nakatapos ta 47 aldaw sana siya naglaog bago siya pinatalsik dahel sa pagkabarumbado.,0
"Pigmidbid man sya kan gobyernong Pranses bilang sarong kriminal asin pigsentensyahan sya nin, in absentia, hasta sa 20 taon na masakit na pagtatrabaho, alagad dai man sya pigdakop asin pira pang mga taon, sya napatawad man.",0
Ini an sentro nin Gobernorato kan Muscat.,0
"Sa propesyon sarong abogado, si Loida sarong aktibong lider sa komunidad Filipino sa Estados Unidos.",0
Naglalaog an panluwas na taklob nin mga palay nin sarong bitaminang kaipohan sa salud pero nawawara ini gikan sa mga bagas pagkalihis linigan o kinison an mga ini.,0
"Piggagamit an arseniko bilang insektisidyo o panggadan nin pesteng mga kulisap, panggadan nin nakakadanyar na mga duot, asin pigsasalak man sa mga alloy.",0
An Pamanang Regalo sarong sagradong seremonya na an indibidwal pinaghugasan asin pinaglahidan; pinagbadoan nin pantemplong beste; asin tinutukdoan asin pinuprubaran sa mga prinsipyo kan plano nin kaligtasan.,0
"Pag pigsararo an orihinal na tulong mga tomo, magigi ining halawig na marhay kaya hinagad man kan paralimbag na putulon sana ini hasta sa 25,000 na tataramon sa Ingles kaining bersyon.",0
"Siya nag'adal kan saiyang primarya sa State Primary School 111, Tirtoyoso, na eskwelahan sa bako man mayayaman.",0
"Kan 2016, ginibo ni Chopra an comedy-drama nin Marathi na Ventilator, sarong matriyumpong pelikula asin tinawan nin positibong tuyaw.",0
"Alisin sa digmaan ang mga sanhi ng protesta at abandunahin ito; walang pagsusumite, walang mapagbigay.",0
"Siya man nag'organisar kan matoninong na mga protesta kan 1963 sa Birmingham, Alabama.",0
"Manunumpungan ini sa Hhohho Region, na iyo man kapitolyo.",0
Si Adolf (Hermann) Lohse (30 Agosto 1807 sa Berlin � 15 Enero 1867) sarong Prusong master builder asin arkitekto.,0
"Sinabi pa kan Fiji Times na mangyayari man giraray an kudeta, ta an gobyerno asin an Militar nagmamaigot na makikomunikar sa magkaabay na paagi na dai nuarin man maaabot.",0
"Sinurat niya an primero niyang dula, �Sepang Loca,� kan 1957 asin nasundan kan �Rooms� kan sunod na taon.",0
Mala ta an mga bidding asin procurement kan gobyerno lokal ibinabalangibog paagi nin pagpublikar kaini sa mga buletin asin sa websayt mismo kan syudad.,0
An mga inot na buhay ni Montgomery's sa Cavendish nagin makamurumundo.,0
Paglaag nin tahob o mulch - Marhay na mailaag tulos an mulch pakatapos magpreparar kan kama-kama asin pakalaag nin basal na abono.,0
"An Parasitas (Ingles, bird's nest fern) sarong klaseng tinanom na ornamental kabali sa species nin mga pako, sa genus na Asplenium.",0
An pagdamot asin pagtipon nin mga bagay na igwa nin halaga asin may kamanungdan sa Arte asin Syensia iyo an mayor na toon nin paghingoa kan museo.,0
Pati Senado nagkaso na ngane saiya.,0
Nababanga an Barili sa 42 barangay.,0
"Maliban kan solong perpormans, si Zyrus nagkanta katambal sa kantang The Prayer kaiba an bantogan na tenor sa atubang kan 8,000 katawo.",0
Ini tinutubod na simbolo nin antigong pluralismo relihiyoso kun saen an gabos na mga sekta inaako' an sarong komun na istorya nin buhay na eternal asin masabi pa na ini an literal na kahulogan kan simbolo.,0
Ini tinutubod na gikan pa sa pag'oltan kan mga taon 890-710 B.K. Pinapahiling man an mga kalingking na pagsusurat kan mga Tagbanua asin Batak igdi.,0
Bako sanang mahihiling an pagtalubo kan unibersidad sa paagi kan mga pasilidad kundi sa bilang kan populasyon kan mga estudyante asin mga maestra sa manlainlain na departamento nangurog na manlainlain na Kolehiyo.,0
"Siya an saro sa pinaka maimpluwensiya asin pinaka makapangyarihan sa gabos na emperatris sa Eastern Roman, dawa sa saiyang pinanghalian.",0
"Sa ginibong Kurit Aki Art Exhibit poon Enero 20 sagkod 27, 2019 sa SM City Naga, nahiling an saiyang mga obra sa sarong eksibit para sa sarong kawsa na hinim� kan Mariner's Polytechnic Colleges Foundation, Tabang Bikol Movement asin Kintab Artists Group.",0
"Si Josefa (o Pepa, an saiyang gaha) nagdakula na igwa nin totoong pagtubod sa pagserbisyong Kristiyano.",0
Igwang natatadang 216 na aldaw sagkod kan katapusan nin taon.,0
"An pal�g�dan sarong klaseng paroy na baran�y (o pwede man may barayting pulotan kaini), alagad ini mairom sa kolor kun binag�s na, asin nagkokolor lila kun luto na.",0
An rayo kaini sa kabesera 42 na kilometro.,0
Nagpuon an saiyang primaryang edukasyon sa Badchom Hatu primary school.,0
Nababanga an Dalaguete sa 33 barangay.,0
An mga takyag sininsil sa gapo na pinalataw paagi kan paghodhod kan palibot asin nakahilay sa iba-ibang kamugtakan.,0
"An parakanta si Dua Lipa nagpaluwas nin duwang studio albums, apat na extended plays (EPs), 16 na kanta (kabali na an apat na featured artist), 21 music videos, sarong reissue asin anom na promotional singles.",0
"An munisipoyo tinogdas kan taon 1767 ni Padre Alejandro Vidal, sarong Dominikanong padi na iyo an namayo sa misyon kan si mga Kastila.",0
Pigagamit an duwa sa subli-taramon na Espanyol.,0
"Kadtong Enero 1975 nagpuon siyang nagpatugtog nin piyano asin kadtong Marso kan taon na ito, nagsurat siya kan saiyang enot na tula.",0
Ini an nagdara saiya nin kanigoan na yaman ta nagtalubo an kompanya asta nagin saro sa mauswag asin pinakadakulang negosyo sa nasyon.,0
"Para sa mga nagtataram kan tataramon na Intsik na enot na pinagpapabistuhan kan sistemang Zhuyin, an boot sabihon kan bopomofo iyo an zhuyin fuhao.",0
Nasugok ini mga 2-5 sugok asin hinihilomloman sa laog nin 14 aldaw.,0
Mga antropologo sinasabing an mga ini mga barobanwang manlaenlaen may pagkaribong sa pagkakaiba ninda nin huli ta sinda napangaran kan saindang pagkamidbid minsan sa tinataram ninda pero minsan man sa salog na saindang pig'eerokan.,0
"Kan ini mas pang pinalakbang, pinalaba asin pinararom, an kanal nagsusukol nang 193.30 km ((120.11 mi) an laba', 24 m (79 piye) an rarom asin 205 metro (673 piye) an lakbang sa taon na 2010.",0
Sa sur iyo an isla kan Java.,0
"Si Morris ginana an 1956 Miss USA na igwa nin 43 partisipantes asin ini ginibo sa Long Beach, California.",0
"Kan si Michelangelo inaki, an ama niya sarong administrador sa hudikatura sa Caprese asin administrador lokal kan banwaan nin Chiusi.",0
Magkua sigun sa pangangaipo.) iyo an pinagpapa-utob na konsepto sa siring na proyekto.,0
Saro siya sa pinaka-amay na musiko Europeo na naglibot sa Estados Unidos.,0
"Sa ikaduw�ng ag�m niy� kan nab�lo, may� sind�ng nagin ak�.",0
"Ini nagibo ni James B. Sumner nin Unibersidad kan Cornell sa New York, Estados Unidos.",0
"Pigtawan man syang pwesto bilang National Policy Advisor ni Presidente Ma Ying-jeoy kan 2009, kun sain kaipuhan nyang talikudan an saiyang U.S. Citizenship para makua an pwestong idto.",0
Sarong tanda an nakatindog sa Barangay Agnaya sa pagromdom kan madugong laban na ini.,0
"An pamilya niya tinat�wan nanggad importansya asin parati napuli sa pangudtohan ngani makasaro an saiyang pamilya sa pagkakan, asin kan siya Sekretaryo na, pagtatapos kan semana tulos nauling Naga sa tuyong makasaro niya an saiyang agom asin mga aki.",0
An karapatan sa sarong marhay na kapalibutan nagin mahalagang karapatan sa paggibo nin legal na mga tugmadan para sa climate change litigation asin iba pang isyung pankapalibutan.,0
"Si Karen Keskulla Uhlenbeck (namundag, Agosto 24, 1942) sarong Amerikanong matematiko.",0
"Naga, Camarines Sur.",0
An praktikal na matematika iyo aktibidad na nin katawohan segun sa mga nakasurat na mga rekord kaidto.,0
"Si Cowdery iminundag kan Oktubre 3, 1806 sa Wells, Vermont.",0
Inoktaba an pagtao nin onra na kuta kan Agosto 2020 kasabay kan selebrasyon kan Buwan ng Wika.,0
"Igwa pa man siyang sarong padalan sa TV, an inapod na Idol sa Kusina na pinapasale sa Channel 11, GMA NEWS TV kun banggi.",0
Piggamit man an sar�ng pades kan mga lokomotibong singaw nin JNR Class 8620 para sa paglilipat sa Estasyong Kamaishi.,0
Alagad masabi husto an inadalan niya mala ta kinua siya kan Kapitan kan Gwardya Sibil na magin empleyado sa opisina komo sarong escribiente.,0
An siring na mga taktika saiyang nakua sa saiyang mga pagtubod Kristyano asin hale sa aktibismong toninong ni Mahatma Gandhi.,0
Pigkosiderar ni Li (2003) an anom na nga tataramon na sulnupang kapatagan na magkaigwa nin pagsuway gikan sa Proto-Norte-sulnupan na Pormosano.,0
Yaon man siya sa horror film na Death Bell (2008).,0
Ipinublikar ini sa irarom kan The University of the Philippines Press kan taon 2013.,0
Pagbalik niya sa Amerika nanumpongan niya si Lee Strasberg na iyo pa sana an nagsabi saiya na igwa siyang talento.,0
"Nin huli ta dai nakakakua nin sarong matibay na aktres asin parakantang Subangan na Asyano sa United Kingdom, an mga prodyuser naghanap sa manlainlain na nasyon para sa mayor na papel kan musikal.",0
"An mga rebultong maoi monolotikong estatuwa, an istilo nagkaaragid sa mga iba pang mga muknang porma sa enterong Polynesia.",0
An laman kan tinanom na natong saradit asin haros matilaba sana.,0
Sinabi ni Artos na nagpuon syang mag-isip na luwas sa saiyang komunidad makalihis na sya makiulay sa mga kapwa nya partisipante na sinda amie Margolin asin Madelain Tew.,0
"Digdi niya inadalan an kasaysayan, community development, asin man public administration.",0
"Kinua 27-02-16 Sa eleksyon para sa Senado kan 1995, si Marcos nagdalagan para Senador sa Senado nin Filipinas alagad dai nanggana.",0
Mga istorya paagi nin nguso pinapahayag kan sarong henerasyon sa sunod na henerasyon.,0
"An lugar na namomogtakan kaini dating karsel kan Cebu (apod dati, Carcel de Cebu) asin ini apat na bloke an rayo sana sa Plaza Independiencia.",0
"Pagkatapos kan saiyang ekskomunikasyon sa paagi kan Komon na Konseho nin Simbahan (Common Council of the Church) asin yaon sa irarom nin seryosong persekusyon, si Rigdon nagbalik sa Pennsylvania.",0
"Sa Estados Unidos, impormal na inaapod an Presidente na POTUS, acronym kan President of the United States.",0
Nagkontribuwer an mga pag-atakeng ini sa paglipat kan mga Ma'anyan sa rehiyon kan Sentral asin Sur na Borneo.,0
"Kabali igdi an pagsakyada sa Qara Khiytai, Caucasus, Imperyo Khwarezmid, Habagatan Xia asin an mga Dinastiyang Jin.",0
"Lourdes S. Anonas, Executive Vice-president kan Unibersidad kan Nueva Caceres asin aki ni Bienvenido N. Santos.",0
Pinakamidmid si Marx sa analisis niya kan uusipon.,0
"An mga Kristiyanong grupo na dae nagsusunod nin sarong liturhikal na tradisyon minsan minapawalat nin manigong mga selebrasyon, arog kan Krismas, Semana Santa asin Pentecostes.",0
"An Ronda sarong siyudad sa probinsya nin Malaga, Espanya.",0
An saiyang tita sarong poon-tagapakaray kan Philippine Daily Inquirer na si Letty Jimenez Magsanoc.,0
Nabihasa siya sa animasyon sa SHKS kan 1996.,0
"Sa Filipinas, an mga misionero kan kaayonan nag'abot sa Bangued, Abra kan 1909 kun saen nagtogdas nin mga eskwelahan pati na sa Vigan, Ilocos Sur, Syudad nin Laoag sa Ilocos Norte, asin sa iba pang parte kan Filipinas.",0
Ginawadan nin pagmidbid an saiyang mga rawitdawit sa SP Lopez Literary Competition kan 2012 asin sa Talaang Ginto kan 2013.,0
Enot niyang tokda' iyo an Matinal kan 1912.,0
"Nagganap man siya sa mga pelikula, kabali an pampamilyang programan Tropang Bulilit, Like Father, Like Son, Ninja Kids, Captain Barbell asin Pik Pak Boom.",0
Ini sinasabing saro sa binibistong pinakamahusay na pre-kolonyal na artifak sa Filipinas asin konsideradong obra maestra.,0
Nagkamtan nin Ikaduwang Premyo an Alagad Mayong Tito an Nabubuhay sa San Vicente ni John Roemart dL.,0
Durungan na ikaag an mga pili sa mainit na tubig (pero bakong nagkakala'kaga') asin mas maray kun lokdoan an mangko na kinaagan ngani madali maglomoy.,0
"Puon kan 2001, si B�ndchen nagin an pinakahalangkaw na binayaran sa pagmomodelo sa buong kinaban.",0
Tomas an ipinublikar kan Parasurat Bikolnon kan 2016.,0
"??? nagara, kabesera o siyudad.",0
"Inisyal na pighayag kaini na an entrada kan estudyo nangangaipo nin mga employee pass-card, alagad dae nakakandado an pintuan kan nagmamawot na may mga bisita gikan sa NHK sa oras na 11 a.m. (02:00 UTC).",0
An puerto sa Batangas piglalaoman na magigin ikaduwang pinakadakula sa nasyon pag'abot kan panahon.,0
An gobyernong Uzbek gusto nang palayason an mga tropang Amerikano nakadestino sa kampong Karshi-Khanabad.,0
"An basehang iskema kan modernong klasipikasyon, Nagkapirang mga lain na lebel an pwede pang gamiton; an dominyo, an pinakahalangkaw na lebel nin buhay, iyo parehas na bago asin bako pang bilog na pig-aako.",0
"Kadaklan kan mga naga pigkukuan nin pasagi' na gamit na gayo sa konstruksyon asin an kahoy kaini makunot, matagal, pino an supat.",0
"Sunodsunod na pinulpog an mga Amerikano sa may salog kan San Jose, Pili, sa Anayan asin sa mga omahan kan Pili, sa Tagilid, San Fernando, sa salog nin Taban, Minalabac, kun saen nag'ayaw nin onseng oras an makuring borokbokan.",0
"Sunod kaini, sa eleksyon kan 2001, napili naman siyang magtukaw sa Shadow Cabinet asin itinalaga saiya an pag'asikaso kan Populasyon asin Imigrasyon.",0
Igwa ining sukol na 36.98 kilometro kwadrado na kadagaan asin namumugtak sa solong distrito.,0
"Kunsoarin na an mga Mormons nagrilipat pasiring sa Missouri, sinda nakapag-engkuwentro nin mga kataraid na mga tawong uyon an sentimiyento sa pangongoripon (slavery).",0
"Padagos na ginagana niya an mga pangkagabsan sa kompentensyang Champions All, asin nakua niya primera sa pangkagabsan, paolantohan, bareta, bara aa Romanyang Kampeonato Nasyunal.",0
"Kan 1970 asin 1980, nagkaigwa siya nin magkakapirang pelikula na pinagbidahan kaiba an mga matitibay na aktres na sina Elizabeth Oropesa, Hilda Koronel, Gloria Diaz asin Daria Ramirez.",0
Susog an pagpalis na ini sa Ingles na bersyon ni Stephen Mitchell.,0
"Breve Noticieas acerca del origin, religion, creencias y superticiones de los antiguos Indios del Bicol, nakalakip sa Archivo del Bibliofilo Filipino, vol.",0
Siya an pinakahuri asin nagagadan pa sanang Santo.,0
"An sistema sa Openleaks, imbes na ini mismo an magpublikar, an mga ibinuyagyag asin mga ipinasang dokumento sainda, sainda direktang ipapadara sa iba-ibang publikasyon asin mga tagabareta.",0
"An bagong eskwelahan na iyan tinawan nin dakulang suporta kan opisyales kan gobyerno lokal sa paagi kang DECS, pati ang gabos na benepisyo asin pribiliheyo, kaparehas kan iba pang eskwelahan.",0
"Pigsabi man niya na daing anuman na ipigheheras na pagbabagong ideya an Katuiko asin Bahnariko, kaya baga dai sinda minamukna nin sarong solong sangay nin pamilyang Austroasyatiko, alagad minamukna nin magkakasuway na sangay.",0
An tataramon na Col igwang sadiring kodigo nin ISO na liw.,0
An doros puedeng magin dahelan na ikaitaas an saradit na partikula asin kun siring bumalyo sa ibang rehion (pagdepensa).,0
Duwang proposal an itinao kan mga respetadong kompanya nin enerhiya � an General Electric asin Westinghouse Electric.,0
"An mag'agom nagkaigwa nin walong aki, apat na babae, apat man na lalake.",0
Sobrang 50 taon siya sa industriya nin aling-alingan asin haros sa GMA siya nakakontrata.,0
"Nakua niya man an Master of Laws, major sa Public Internaitonal Law, minor sa Anthropology sa Yale University sa New Haven, Connecticut kan 1981.",0
"Nkakua nin research fellowship asin nagbali sa University of Cambridge physical chemistry laboratory sa pamamayo ni Ronald George Wreyford Norrish, na nagdisganar saiya ta ini mayong motibasyon.",0
"Siring man, natatapos an kawat kun may� na nin pyesa sa bunotan asin magpalihis nin turno an gabos na mga parakawat.",0
May protina asin phytonutrients man ini.,0
Pinapahiling kun ano an saiyang mga posibleng makakayang gibohon magin man sa pag-ogma asin man sa paghingoa.,0
"An bagyo buminalyo sa daga kan mga 1200 UTC kan Oktubre 13, na kan panahon na idto minimenus iyan kan JMA sa sarong makosog na bagyo sa tropiko asin an JTWC nagpaluwas kan pangultimong pag - abisar ninda sa kariribokan.",0
"Pangyari kan aksidenteng ini, an syudad kan Naga guminibo logod sa parehong lugar nin pusog asin sementadong tulay kan taon 1973.",0
Mala ta siya natokang Goodwill Ambassador of UNICEF asin nagduman sa Mek'ele kan Etopya kan 1988 kun saen natabangan niyang mapadarhan nin pagkakan an 500 na mga kaakian yaon sa peligrong magadan sa gutom.,0
An interaksyon nin mga partikulo kan gas sa presensya nin elektrikal sagkod grabitasyunal na lado iyo pigkokonsidera na mayong epekto.,0
"Kagtulong (13) taon an makalihis matapos bitayon si Contempalcion, an byudo asin tulong aki kaini ikinulong huli sa sahot sa pagbenta nin ipinapangalad na droga.",0
"Halimbawa kaini iyo an cataga (word, palabra); amoc-amoc (pinong alon); tocda (imbensyon, mukna'); pasib (premio, award); habla (pagsumbong sa korte).",0
"An DZVO-FM 93.1 MHz Play Radio iyo an nangenot na istasyon nin radyo kan Audiovisual Communicaters, Inc.",0
Ini daa an nagdara ki Fonda bilang sarong aktres na pwedeng puhunanan asin dai malulugi.,0
O madali sanang magiromdoman nin huli saimo.,0
"Dikit sanang minuto ukagon, ta luto naman an sira.",0
"An ibang taxonomista ikinaag an genera sa Helicteroideae sa pamilya kan Durionaceae asin Helicteraceae, Heywood, V.H., Brummitt, R.K., Culham, A. & Seberg, O. 2007: Flowering Plant Families of the World.",0
Ini tubong natural sa mga mainit na temperatura sa parteng habagatan asin sur-habagatan kan Eurasia asin sa ronang Mediteraneo.,0
An nguso man tinitikom paagi nin pagtusok kaini nin mga tunok.,0
Ini bisto pa man sa pangaran na sinarapan.,0
Namundo asin nauyam an alperes kaya pinaduman kaini an saiyang mga suruguon sa lugar ni Tecson tangani na hanapan nin ipigdulag daang tabako.,0
"An sundang inaapod man na suit kun anggot, asin ini sinusoksok, ngane dai makalugad, sa inaapod na sarungan o bayna na gibo sa kahoy pormado sunod sa pagkaporma kan sundang.",0
"Kan Enero 10, 2004, si Salonga ikinasal ki Robert Charles Chien, sa Intsik-Hapon na tagapamahalang direktor kan sarong kompanya nin entertainment software sa Los Angeles, California, na saiyang nanagboan mantang nagkakanta sa Flower Drum Song.",0
Tolong beses siya nanombrahan bilang gobernador.,0
"An pasagi' kaini parati inuusar sa konstruksyon nin mga harong siring kan sa salog, poste, harigi, pintoan, asin bintana.",0
"An mga simpleng alkohol na yaon sa irarom kan artikulong ini iyo kabali an primarya (RCH 2 OH), sekundarya (R 2 CHOH), asin tersyerya (R 3 COH) na mga alkohol.",0
"An ina niya, na mahilig sa musika, saro man na parakanta sa opera sa Manila kan mga 1960.",0
"Patricia Agnew sa saiyang ikatulong pelikula, an Why Did I Get Married?",0
May pirang mga hipotesis na multiberso na nasasambit kan mga pisiko na an uniberso daa niyato iyo pupuwede saro mga yaong dakulong uniberso.,0
"An orihinal na bersyon, iyo an pagnunuparan ni Seymour asin man Sybil Carpenter, kairiba pa igdi an mga detalyes sa pagkukua kan sadiring buhay.",0
Igwa ining sukol na 341.00 kilometro kwadrado na kadagaan asin namumugtak sa inot na distrito.,0
"Hanggan ngonyan dai pa siya nadadaog sa laban asin siya 5-dibisyon kampyon pankinaban, huli ginana niya an sampolong titulong pangkinaban asin an kamponeato lineal sa apat na iba-ibang timbang.",0
Si Lenglen an sinasabing pinakamatibay na parakawat nin tennis sa kasaysayan.,0
"Si Agnes nagin sarong bagyo kan Nobyembre 2, asin kan Nobyembre 4, nagkaigwa nin pinakamakosog.",0
"Kaamayan kan ika-17ng siglo an Sultanato nin Aceh iyo na an pinakamayaman, mapangyare asin mas gantad na estado sa rona nin Malaca Straits.",0
"Kaya igdi natapos an orolay, asin an rekord na ini duplikado pinirmahan kan gabos na presente sa tiripon, na sakong pinapatunayan, an Sekretaryo.",0
"Sa kaso nin kondensasyong polimerisasyon, an ratio kan mga komonomero iyo harus 1:1.",0
"An mga pelikula pinili sosog sa minasunod: yaon sa tema (30%), orihinalidad (20%), komposisyon asin kaangayan kan tanog asin imahe (25%) asin kalidad kan sinematograpiya (25%).",0
"Kagsarong aldaw sana sa Cipinang, pigkulong utro si Nani sa Morotai.",0
Siya produkto kan eskwela publika.,0
Nagadan siya sampolong aldaw bago an saiya sanang ika-106 na kompleanyo kaidtong 2001.,0
An pagngingipon nadara nin kulog asin minsan ngane kinakalentura an aki.,0
"An mga iskolar hinihiling an saiyang mga gawe-gawe sa konteksto nin sarong rehiyonal na pagtutumang nin mga Confederado pakatapos kan Gera Sibil, bako bilang resulta kan inhustisya ekonomiko o pagbabandido sa pwera.",0
Mayong i-aasba an isog kan mga Pilipino ta superior nanggad an mga armas kan mga Amerikano.,0
Nagpadagos kan saiyang adal duman sa Harvard Graduate School of Business Administration kun saen kan taon 1971 nakakua siya kan kurso sa Educational Management.,0
Inaapod man daa ining pitahaya kun ini gikan sa genus na Hylocereus.,0
"Si Zyrus nagperporm kaiba sa Foster sa inot na pagkakataon bilang saro sa mga artista kan pagbubukas kan Mayo 17 kan MGM Grand sa Foxwoods Resort Casino in Ledyard, Connecticut.",0
Nabotohan man siya sa Senado alagad dai nakatukaw tolos huli kan pagbungkaras kan Ika-2 Pangkinaban na Guerra.,0
"Siya inaapod man na 'Taray Queen' para sa saiyang maisog na papel sa mga pelikula, kun sain siya parating maribok alagad aktibo.",0
