sentence,profane
Kamusta naman ang mga puso nyo,0
Laging ulan ang hatid mo ha,0
Ang tindi naman nakakapasok sa kulambo,0
Sa daigdig ang buhay ay ganyan,0
Ako din matutulog tutulugan ko ito,0
Kelangan natin pausadin ang bahay rotfl,0
Ingat lang po lagi sa kalsada,0
Gano ba kalakas ang ilaw mo,0
Asan na ibang mga tao dito,0
Kaunti lang ang makakaintindi sa kanila,0
Hindi kasi lahat ng ginagawa mo,0
Gandang tanghalihapon po sa inyong lahat,0
Ikaw na lang talaga ang kulang,0
Gaano ka importante sayo ang pera,0
Kita mo kababawan ng pagkakaintindi mo,0
Ewan ko na ang sagot ko,0
Ano po kaya magandang unahin ko,0
Mas mahal nga lang ng konte,0
Kaya ano ba ang gusto mo,0
Halika ng makita mo hinahanap mo,0
Ako lang yata ang walang kakilala,0
Baka kasi mali ang mabili ko,0
Wala akong paraan para macontact siya,0
Pero kung sa makati san naman,0
Gusto ko yang sinasabi mo ah,0
Hindi ba masama yun sa kanila,0
Parang ngayon lang kita nakita ulit,0
Ang ganda ko naman kung ganun,0
Sino kaya yung magseselos na yun,0
Hindi ko na po talaga kayo,0
Wala pa lang nangayring kakaiba don,0
Oo nga ang bilis nung hangin,0
Anu pa kaya pwede ko gawin,0
Nasa bahay ka lang ba ngayon,0
Popeys nasa opis ka pa ba,0
Totoo ba yung mga nababasa ko,0
Sakit ng ulo ng mga taong,0
Ganito pala ang babaeng prk eek,0
Natry ko ata yang mga yan,0
Ingat sa lahat ng uuwi na,0
Parang ang sarap magkaraoke pag uwi,0
Sumasakit ang ulo ko sa inis,0
Shutup na lang ako dito rotfl,0
Gusto ko ng kuwento na yan,0
Pero mas mahal ang upa ko,0
Di ko alam ang inlab inlab,0
Mga fantard sa lmtv mahilig dyan,0
Isang magandang araw sa iyo kaibigan,0
Ingat tayo lahat sa pag momotor,0
Sino naman taga sumbong kay ehra,0
Rotfl may isa pang lalagas sakin,0
Hindi ba halata na malungkot ako,0
Mahirap na mag sisi sa huli,0
Mag pex ka na lang rotfl,0
Ang tanong ko lang po ay,0
Ano pa kayang pwedeng gawin dito,0
Huwag mo nang tagalan ang paghihirap,0
Lagas na lagas ang smb rotflmao,0
Siyanga naman pagkatapos kumain ihahatid na,0
Sa akin lang pala ang problema,0
Ganito na ba ang uso ngayon,0
Ang sagot sa lahat ng problema,0
Di tuloy ako nakapunta ng wyd,0
Alam niya kung ano hilig mo,0
Ano ba yung sinasabi mo kanina,0
Hindi ako pagod dito sa bahay,0
Musta naman ang araw mo palabs,0
Baka naman sumusuntok suntok ka din,0
May ibinulong ang daga sa elepante,0
Kaso di namin alam ang daan,0
Ang kapal naman ng mukha niyan,0
Hanap na lang ako ng pagkain,0
Walang kinalama si kuya kisap mo,0
Sa wakas nakatulog ka na rin,0
Kahit na malapit lang pupuntahan ko,0
San mo nakuha ang pics namin,0
Naipon mula nung bata pa ako,0
San nga ba gawa ang shawarma,0
Masanay ka na sa mga yan,0
Pag tinamad ang isa hawaan na,0
Tama po ba ang pinagpostan ko,0
Sana hindi naman kasingtoxic ng pexsowaw,0
Pede ba manligaw dito sa mcp,0
Ano ba ginagawa mo pag bakasyon,0
Sana masagot nyo ang katanungan ko,0
Kung gusto mo ba ng lalaki,0
Saan po may magaling na mekaniko,0
Ayan medyo malamig na ulo ko,0
Tapos gamitin mo pang araw araw,0
Alis na rin ako mga kakosa,0
Hindi ko maidrawing kung anong lasa,0
Oo nga dalawang tulog na lang,0
Kahit taho sa tabi pwede na,0
Pero ewan ko lang sa ibang,0
Minsan tayo ay naging tunay na,0
Tapos mag aaway tapos maghihiwalay ulit,0
Mas bata pa ako sa kanya,0
Baka hindi tayo matuloy sa baguio,0
Kailangan protektahan ang ating mga karapatan,0
Wag ka na lang kumain kaya,0
Sabi ko sayo bangag ako eh,0
Gusto kong magbakasyon wala namang pera,0
Yan ang tyak na hindimo kakayanin,0
Yung hindi marunong sumabay sa agos,0
Di naman namin inaagaw ni myk,0
Baka mabato ng wala sa oras,0
Pero sa masambong iba ang patakaran,0
Bakit mo ko ginigisa ng ganito,0
Alam mong walang papayag makipaginuman ngayon,0
Mukha kasing masarap syang awayin eh,0
Ingat lang po palagi sa pagmamaneho,0
PROMPT,0
So nag iwan sila ng ilang CDs tapos sabi ipatch nlng daw,0
Sa kabila niyan ansabi ng dalawang Damsel sa Pins ko,0
Sumudoy wrote jk Ang problema po ay keyboard kulang ng letra jk,0
Sa totoo lang hindi ko alam kung ilang CC na ito,0
Ito yata pinakamadaling gawin na kakanin,0
Di naman pede saking hindi uminom dahil mauhawin ako,0
hindi mahalaga ang materyal na bagay na yan,0
neneodin wag kayong mawalan ng pagasa hanggat naniniwala kang magkakaanak ka magkakaanak ka rin sa darating na panahon,0
Hindi pa naman nagaalay ng novena sa akin,0
eh kasi may nipag iipunan ako lapit na monthsary namin,0
NANAY yun yung sampung utos ng Diyos,0
ito ay kaiba sa tao na nagtataglay lamang ng derotype displacement,0
ganyan din po ang gamit ko,0
Ilang araw akong subsob sa trabaho tapos sasabihin sayo nabura lahat yung ginawa mo,0
ang sakit pa rin hanggang ngayon,0
hahha ako kumikiss nak hindi sila,0
Mayabang ba ang dating pag nakafullgear ka nagmomotor,0
natawa naman ako dun sa alaxan IP Ar ni pacmanrotfl,0
kailangan ko ng kaligtasan sa aking byahe ngayon araw naway makarating kame ng matiwasay sa aming paroroon,0
bigla lang pumasok sa isip ko,0
Chief sa mababang paaralan ng EAC,0
pero pag nagrecon sila ayos na kasi kokonek sila dun sa isang ISP na ok,0
bakit hindi ayusin ng gubyerno ng maging LEHITIMO naman pamimirmihan nila dun,0
hindi ko alam ang sinasabi mo,0
alam mo naman ang gusto ko,0
Wala pang inbitasyon paano makakapunta diyan,0
nakow wala namang ganyanan kcip pag umuwi na lang kayo,0
wala naman ako pakialam sa sasabihin ng iba,0
Biglang humigpit kaya untiunti namin nililipat sa Cavite,0
nightie quats stolenkiss nakakaantok pala kapag binabati ng hapi mansari glee rotfl,0
kelan sa October punta nio ng SK,0
baka ibig mong sabihin tumaba lalo bop,0
ikaw ba ay kasamahang dagat ni Kupido,0
Kumikita ako galing sa ____work ko haha_____,0
mainit na hapon sa inyong lahat,0
Dapat may isagawang INFORMATION DRIVE ukol sa KIDNAPPING,0
Hindi naman siguro ako papatayin dahli sa pex,0
nagpunta kaming sugu hutil natulog lang naman ,0
basta kung ano ang nasa puso mo yun ang bilhin mo,0
Yun na nga hindi nakalabas yung ulo pero tinuli naman ako,0
bago lang ako dito sa PEx,0
kosang ecto rokrok Cip TTRm wave,0
Bakit ninyo laging sinasabihang Bading si Ken Ken,0
ikaw myk meron kana ng anivv issue,0
Sabagay mahirap talagang kapabanin ang nerbiyos,0
Mas Malibog pa magisip kaysa sa aming mga lalaki patago syempre minsan malalaman mo lang pag lasinghigh na,0
di mo naman siguro mapapansin yung antik pag ginataan na,0
sa madaling salita mahilig tayong maghanap ng wala sa atin,0
Hindi na kailangan buksan ang makina,0
gaano kadalas mag Black Sreen sir,0
may nakaexperience na po ba sa inyo ng ganito,0
Pinilit lang ako niyan ni Katze paluhod luhod pa ayaw rotfl,0
Halos lahat ng crushable TNL nasa Trakkers glee,0
Saludo ako sa inyo mga sir,0
Maraming salamat po sa mga makakatulong,0
Isang gabi may narinig na boses si Rodel na parang kay Dado,0
bakit bilog ang mundo hindi square,0
tanong ko lang po di ko rin alam,0
dahil baka marumihan ang maleta moglee,0
ang kyut ng avy mo katze,0
Masabihan ko nga ang isa kong kaibigan sa Software Protection Authority SPA ,0
sabi nila mga MAGANDA GUAPO mahina sa isfeling grammers,0
Post ko mamaya pag uwi ko,0
Schoolmate bop Mamboboso Nakuu mapanlinlang yung nakita mo,0
Kahit sino malilito pag puro TT nakapalibot,0
kaya lang puro liempo ng baboy,0
Sabi nung Ilokana kong officemate wala daw bagoong lang daw talaga yun,0
kisap kung hindi lang ako nakapsp ngayon ipopost ko ytv ng horny,0
Zoidz wrotehay meron din akong pasaway na tomers na ganyan pindot ng pindot pagnagboboot ang pc,0
Di naman siguro tibo si Daquis baka walng bf,0
Ano po kya ang dpat kong gawin,0
Sa araw ng pasko kakantahan ko kayo,0
Yup parang fd lang dating nung natanggalan nang kamay don LOL,0
Prof Cip bakit ganun mga opismeyt ko ultimo pagprint tatawag pa sa IT department,0
Maganda nga iyang Panic Button kung magagawa,0
sa tingin nyo ano kaya ang problem,0
Pakiusap Hindi Race Track ang Marilaque,0
Meron namang itlog na makukuha nang libre ehMaalat alat din daw yun sabi nila,0
Hi magandang araw po sa lahat,0
Naalala ko tuloy yung pinsan kong nahulog sa tangke ng whiskey,0
Di ko alam kung ano ang gagawin ko shrug,0
Anong pinakaayaw niyong gawin kapag umuulan,0
Kung ano ang gusto ng puso mo,0
ate jop ilang taon ka na ba,0
gagawin ang lahat para magkahangin ng konti,0
CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER scandal habang ginugulpi kita peace CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER CROUCHINGTIGERDISAPPEARINGSPOILER,0
Good Day po sa inyo lahat,0
Ulop Support wrote Resource Intensive masyado ang chatbox,0
Salamat din po sa mga nag reply,0
mga pre pano itago yung gamedisk drive D sa cafesuite,0
Nako Pek likas na ang pagkahigad ni DK dedma ka nalang,0
malabo daw mata ni mastahrotfl anu dawrotflmao,0
topic kung papipiliin ka ano mas gusto mo,0
baka sarsyado yung pagfinger sa babae hanggang sa maging frothy,0
saan monyo gusto pumunta pag anniv nyo ng kapartner mo,0
salamat po ng marami sa mga sumagot,0
Ang tunay na lalake ay hindi marunong sumasayaw,0
Alam ko naman na mali ang ginagawa ko alam ko kung ano ang dapat kong gawin pero natakot na ako,0
parang ang sarap yapusin nung asot pusa diyan sa avvy mo love,0
Kung hindi patay kang bata ka,0
Baka nasa Brunei ang baby sinasayawan ang prinsepe,0
Kasi ang pera habang tumatagal lumalaki ang interes,0
At sa kaseselos mo ay lalong minahal kita,0
nagtataka lang ako sa mga tanong mo,0
Pano po ba pumunta ng TESDA sa TAGUIG,0
hindi mo alam ang sinasabi mo,0
gamitin mong PXE ay gpxexpxe tamo didiretso na yan,0
Paano Nio Hinandle Ang Mga Short Sa Shop Nio,0
Meron ba dito senyo gumagawa ng photovideo slideshow,0
pero siguro magtanong tayo kung anong ginagawa nila sa pagunlad nila baka walang masabi ang kanilang tugon malamang basta magtrabaho,0
pero sana wag umulan para mas masaya,0
hanap ka jan sigurado marami kang makikita jan rotfl,0
Maraming salamat din sa inyo mga sir,0
Mahilig ka ba manood ng teleserye sa TV,0
Pag ang bilat naisip na katropa ka huli na ang lahat,0
pagtanggol ba daw si Walkvist nasa Ginebra na kasi,0
nde taLaga naG aaRaL anG LowLa mO,0
tinanim mo nalanta lang sayang,0
Ako ay inaantok sa lamig ng panahon,0
talagang hindi mo alam kung ano ang mangyayari sa iyo,0
Sabi nga nila kung ano nasa puso mo yun ang sundin mo,0
parang gusto kong itry yang aikido saka gusto ko din yung Brazilian Jiu jitsu,0
kelan ba balik mo dito sa pinas,0
O sa pagbulong ng hangin ng nakaraan,0
oo nga ano tas ito patulog pa ko,0
kung ayaw mo magrefer ka na lang sa akin,0
buti nalang may Pagsasaling Google XD,0
sarap umidlip amps lumalaylay pa ulo ko,0
ano ba magandang rason para umabsent,0
Ano po ba ang dapat gawin nung kaibigan ko,0
JIGS Ano namang pumasok sa kukote mot ginawa mo yon aber,0
Anong ginagawa mo ngayon bukod sa PEx,0
kung hindi kayo magtutulungan magsusumbungan kayo nyan,0
ang gaganda ng mga damit na nakikita ko,0
Yung iba pinipm pa ako wag daw ako maingay eh nagtatanong lang naman ako,0
buti na alng hindi ganyang ang Gerana ko dito,0
yan ang gustong ipaavatar saken ni glam,0
paano po ba ayusin pag nagboot lng tapos hindi tutuloy sa pagbukas,0
tila nagbabadya ang malakas na ulan,0
Cybertronix wroteliampalku wroteako nga nag ooperate ngayon wla pa rin BIR,0
Hindi ko alam kung bakit gising pa ako glee,0
kuya bochog na bochog na bochog sa pagmamahal ni ate senti kis s,0
ITAY Anak pagkumain tayo sa labas Dinner yun,0
pero pag nakapahinga nako konti yun nawawala din sya,0
tumatawag sa talepanoo pedeng nag raratby,0
Medyo may kamahalan nga lang pero sulit naman,0
mga tol tanong ko lang po,0
Naalala ko tuloy yung sinabi ni Mark na Vincent Vincent,0
buti di ko pinapulis ang kupal,1
di nga lang ako sexysexable lang rotflmao,0
parang may nagapang sa likod ng ulo ko,0
salamat po sa lahat ng sasagot,0
ganyan talaga pag nagkaka edad na,0
sagot ni ninang bespren ang tutpik rotfl,0
Ako na iniwan ako na niloko pinagtatawanan mo pa,0
maraming salamat po sa lahat ng response,0
oversapogi wrote magcacache ba ang fb sa HC,0
gusto ko lang po malaman kung sino ang dapat sisihin,0
Hindi ka ba nilulutuan ng betkadoodledoo mo,0
oh jose sige pa iyo mo pang idiin,0
ano po ang masasabi nyo dito,0
ecto patots pili ka na lang rotfl,0
di ako makarelate sa usapan nyo rolleyes,0
Paano kung bigla ka na lang hindi makarelate dito sa selda,0
Di ko alam kung mali ang gamit ko,0
wag mo na iimagine ganyan rotfl baka mapa jaks ka ng wala sa oras,0
ngayon ko lang nakita ang reflai mo,0
naalala ko pagpunta ko ng SFO airport tangeena lahat ng galing sa pinas may nakasabit na DSLR sa leeg,0
parang gusto ko rin magkasakit rotfl,0
kung hindi niya sinagot yung lalaki habang buhay magiging in pain yung lalaki,0
huwag mong idamay si Augustus diyan hmmmp,0
Lolo naakusahang nangrape pero sa,0
hindi ko alam kung maaasar ako hehehheheh,0
di ko magawang mag MIA rotfl,0
Bien wrotekahit ako kakainstall ko lang kagabi first time ,0
alam mo ba na kahit saan kasi nabubuhay ang hito,0
buti nalang bunso ako kaya di ako pwersado maging breadwinner,0
isa lang ibig sabihin non marami lang version,0
buti na lang hindi ko siya naging fave kasi baka maging ganyan din ang kahantungan ko ang pabalikbalik sa CR,0
Kaarawan  taunang pagtanda na ipinagdiriwang lamang ng mga bata,0
Salamat sa lahat ng nagbigay ng inputs,0
Hindi ko alam kung saan talaga eh,0
para na akong may pamilyang sinosoportahan niyan ah,0
yan ang tunay na dahilan kung bakit hindi ko mabigay ang asl ko,0
mamayang gabi pag tawag nya ttry ko,0
di po ako yon dating karelasyon ni promotor yon,0
sana nga ganito lang kasimple kaso hindi eh,0
eto ang sagot sa tanong mo TS,0
salamat ng marami sa inyo sir,0
Ibig sabihin nito na ang mga kotse ay hindi lumilipad sa flyover ngunit sa ibabaw ng flyover,0
ano po kaya magandang gawin ko sir,0
yung magkakapatid nga nag aaway sa negosyo yun pang magkaibigan lang,0
galing mo manghula adobs ha haha,0
wag kang magtuturo baka manuno ka norotflmao,0
Nag palit ako ng mas mahabang shox sa likod,0
si Marquis Daniels tumabinge ang mukha,0
oo nga wala maagang natanggal mga pinoy eh,0
anu ba mga dapat kong gawin para maging successfull ung tournament,0
Tanggap ko to aking sinta pangrap lang kita note,0
baka pwede pang gawan ng paraan,0
Di ko pa rin napapanood yun hanggang ngayon,0
anyway hindi ko rin siya diretsahang nakausap tungkol dun,0
oo nga kambal kaibig ibig talaga,0
Di pa rin nagbago bunganga ni Jed,0
Maraming salamat sa inyo mga bro,0
Ibig ko sanang isama kita ngunit hindi maaari hindi makapapasok doon ang tulad ninyo,0
may problema ba LOL sa inyo,0
kelan ka huling uminom ng gamot,0
Paul  aray tinakpan na sarili tapos tumingin kay Christoper,0
hayssss kakainis dko mapanuod ung mga importante,0
Pagdating ng Panahon  Aiza Seguerra,0
sabi na nga ba eh may tinatago kang sikreto malihim ka glee,0
Ilang taon ka na sa pinas,0
tinanong ko kung ano yung tinitingnan nya,0
ang dami kung ibbr natatamad ako boprotfl,0
Meron ba kayong kilala na maaarkilahan ng tents,0
ont  kinatatakutan kong masaktan ang taong mahal ko,0
Usually mga Pinoy na Rose Online Player sa Arua naglalaro,0
naks mga artistahin glee nagsikain na ba kayo,0
Gusto ko sanang ikiss kita kaso baka isnabin mo ako,0
ang babastos ng mga tao dito,0
ano po ba ang epekto pag laging nirerestart ang pc,0
hindi ko alam ang gagamitin ko,0
Sundin mo kung ano ang itinitibok ng puso mo,0
May nakaranas Kaya Ng gantong problem,0
cheyvp wroteWedding invt po may naggagawa ba,0
di ko gusto yung boses nung scotty masyadong mababa,0
makikita mo ang LOG OFF AT RESTART di ba,0
sabi niya  yong may pusit mas mahal,0
Nakakahiya naman manligaw kung pipichugen lang naman ako,0
unang sayaw kaming dalawa tuwa tuwa puso kay sigla,0
ayan pinakitaan na tayo ng busog lusog sa avy nya ,0
May nakaexperience na ba sa inyo nito,0
Ang dami niyong ginawa ngayong Sunday ah,0
hindi ko alam kung ano nanan,0
EDIT Nasira ang mga pangarap kong makangkang sa PALAKOL NI DIVA,0
SongHyeKyo wrote Dito sa lugar namin wala naman akong nakikitang hulog barya gang,0
ang ganda ng kuha mo sir,0
Sanay pala kong magsaing dati nung kabataan ko,0
lalo na kung kalugar ang mag papagawa,0
naalala ko tuloy yung kapitbahay namin nakausap yung kaibigan ko glee,0
magkano po kaya ang mga ito,0
poota ka twin andami kong tawa sayo,0
saan po kaya makakabili ng ganito,0
ayaw mong subaybayan ang nalalapit na labtim namin ni sai,0
Parang pagsusuklay lang ni Tita Celine sa Its All Coming Back To Me Now,0
RM_lighter magugulat ka na lang paggising mo sa umaga may matitikman kang istroberi fleybor grinroll,0
dapat nuon pa nakaplano na kayo para ngayon palang sinimulan niyo na ang business,0
Bagkus ang pagsisihan mo ang mga bagay na hindi mo ginawa para maitama ang mali,0
Hindi ko alam kung saan hahanapin,0
bakit hindi mo siya ginapos sa poste ng meralco sabay hampas,0
Mas nakakatulong ang hindi pagbigay kesa pagbibigay ng barya,0
NeneO sigebasta ba kanyakanyang pagpag ha,0
May kilala ba kayong magaling na OB sa Medical City,0
paano Disable yung Windows Keys sa keyboard,0
Ont  Gustong tingin  Wala kahit Meron para hindi takaw holdap glee,0
hay nako buhay SF nga naman,0
Pag naggugoodbye ako sa kanya parati ko siyang kinikiss sa noo,0
Gusto mong makakita ng mga taong isang kahig isangtuka,0
Ok lang ba gumamit ng Portable TENS Transcutaneous Electrical Nerve Stimulation para sa mga pain,0
Maraming salamat sa mga payo ninyo,0
baka po may nakatry na sainyo ng ganito na setup,0
natawa ako sa unang basa ko akala ko tigas na tigas boprotfl,0
Pinoy nayayabangan sa Kano  Of course,0
Paki Jambyng wag siyang magalala di ako umaasa,0
Merry Christmas sa lahat ng bumati,0
oo nga eh ngayon ko lang nalaman,0
pareho kayong singkit naku kapag nagkababy kayo pano na,0
Pero ngayon ko lang nalaman na may ibat ibang grupo pala dito,0
ano kaya ang ibig sabihin nun,0
Teka wala pa atang Overseas Tagalog Worker sa Europe nung Medieval times,0
Di ko alam kung sino bumida don,0
Sir magkano pagawa niyo nung salamin,0
Sir magkano pagawa niyo nung salamin,0
ano po sa palagay nyo mga sir,0
Ang sabi ng nanay ko hindi anak nababaliw ka,0
anong styleposisyon ang ginawa nyo nung una kayong nakipag sex,0
tanong ko lang po kung magkano ang singil sa inyo,0
Huwag ka matakot ng birhen lang ang kinakain ko,0
parang kami lang ni mami ulay ang ol ah hmm,0
hanap ka ng magaling na mechanic,0
Bili na lang ako ng Lilys PB sa grocery,0
meron kasing lalakeng pacute na nahulog sa kanal yung gulong,0
ano po kaya ang mga dapat gawin,0
Mula Sa Kongressman pababa sa gobernor darating kay Mayor,0
si az ang sipag maginsert ng unggoy emoticon,0
hayzzzzzz nahihina ako kapag ganitong sobrang dumadami lanshop,0
Hindi ko alam ang buong kwento pero sige,0
Ilang taon na kaya si Eddie Garciaang tatag nya,0
wave sa lahat ng kurimaw pwera lang ako,0
huwag magmakaawa para humingi nang lalaki Kung ayaw sayo ng lalake wag mo ng ipagpilitan dahil magmumukha ka lang kawawa,0
kayo hinahayaan nalang ba ninyo ang ganyan,0
Solidus Alpha bop bakero ka dyan,0
Share ko lang po ang pagkakaintindi ko,0
Saan ba ko magsisimula kapag ganito,0
Salamat po sa araw na to,0
gusto ko sana subukan sa YBR ko,0
Kayo itong may pakotse tapos ako uutusan niyo pumunta sa meeting,0
Lintek talaga kayo ano ba itong kuwarto nyong magkapatidparang dinaanan ng bagyo,0
TIA sa mga sasagot sa tanong ko,0
Ilang taon ka na po ba,0
di ko nga pinagkikibo si boyfie nito eh,0
Pero kung ako sa  kakabahan ako kasi ako sanay sa hirap,0
kung meron na pakidelete nalang MOD,0
parang pipis yung pagkakasupot nung tubig rotfl,0
di na ko makapag br ang bagal ng innernet ko bop,0
ellenor wrote philsat wrote Tanong lang lang po,0
malapit na matapos ang laba isa na lang,0
kelangan pala talaga mabilis ang daliri sa pagclick kundi huli kang balbon ka,0
ang saya pala dito sa pex,0
Anu madalas mo panoorin sa youtube,0
Hello sa mga bagong dating wave koko coralittlegurl,0
minsan kasi kapag marahan na marahan ang pag himas sa ulo,0
Combustion retarder ang Octane Google mo ,0
May nakaexperience na po ba sa inyo,0
makokontak mo ko sa PM mo na lang ako,0
ang tagal ko na sa harap ng computer,0
Anong materyal na bagay ang gusto mo matanggap ngayong Pasko,0
ang sarap ng sinigang na hipon,0
Hindi ako takot tanggalan ng karapatang makangkang si Ate Much,0
Gusto ko ipareho na lang doon para makagawa na ako ng OJT contract,0
di ka ata natulog aiza bop,0
dahil dun magsisimula ang lahat may papakyaw ng sampaguita ni ella isang mayamang DOM,0
ayun nadisappoint na ko sa kanya,0
Jl bawas bawasan mo na pag aadik baka hulihin ka jan sa davaorotfl lagot ka kay inday sarahglee,0
meron din namang na iddate kahit papaano,0
pwede din yang pang wasiwas para mabugaw mga langaw eh rotfl,0
Dati kasi marami ang Netopia sa labas ng Mall ngayon wala na,0
bato bato sa langit ang tamaan sugatan,0
bb  Heat din kasi andun si Dwin Wade saka Knicks kaso di na nakapaglaro si Dwinsanity ,0
Sige kang bata ka hintayin mong makarating tayo sa bahay,0
Dahil wala si Yaya Anne yung BFF niya ang gawing pansamantalang utusan,0
sabi ko nga kay patch matatapos din yan,0
Anuano po ba ang mga dapat kong gawin,0
alam nyo ba meaningpag sinabing magaling manantol,0
Buti na lang nasa bahay na ako,0
salamat po ng marami sa tulong,0
sa mga papasok dito bukas sagot lang,0
Kung may gusto kang ibalik ano yun,0
akala ko ang tatanong mo kay PC kung nagpatuli na rotfl,0
Paggalang ko sayoy higit sabuhay kong taglay,0
abscafe wrote Patulong nman po sa nagrerestart na pc,0
di makayan ng sabon nating gamit,0
Yan din ang gamit ko ngayon eh,0
OnTopic Basang Basang Basa sa Ulan,0
bago ako umalis baka gusto niyong balikan ang nakaraan,0
dapat wag pairalin ang init ng ulo,0
Ganun talaga baka merong ibang nakalaan para sa kanya,0
NAME,0
Para kang nasa Sun City South Africa,0
nabawasan ang cellulite ko twinok din sya,0
si crims mukhang nagbibilang rotfl rotfl rotfl,0
ayaw paawat sa bidyeoke ng kapitbahay,0
Nasa flyover ang tangi mong makikita ay ang kisame ng iyong sasakyan,0
sabay hirit sa akin na anung tinatawa tawa mo jan,0
Matapos na itoy lumamig ilagay ang powdered na dahon sa tea bags,0
marami akong kakilala dyan dating tl teammates,0
rotflmao Yung Samahan ng Malalandi sa Pasko,0
Doon sa Hindi Servo Type Mayroon narin ako Experience Same kay TS,0
Ay ang ganda nitong Kurot Principle na ito,0
ang nang yari eh niloloko pa nanay ko,0
ano ba yan puro kabaklaan ni shey_sibuyas sa BP,0
Ano ang hagawin mo Para Sabihin mo sa sarili mo na Mayaman ka,0
Maiintindihan ka nyan ni Toffee bilang napakabusy mo lang girl,0
di ko alam kung ano eh,0
kosang draj papayag ka ba na maglaplapan kayo pagkatapos ko siya putukan sa bibig,0
So medyo wala kameng katabi na lanshop,0
Ni masilayan ng mata tila imposible pa nga,0
Q Hindi pero kahawig nga ng pangalan ng sabon ang pangalan ng taong ito,0
larsonulop wrote Wala ako maisip na title paki palitan na lang po,0
kung kelan ako nagcollege saka naglabasan ,0
Ano ang paborito ninyong Filipino snack,0
Ilang taon kayo natutong gumamit ng computer,0
sana po matulungan nyo po ako sa bagay na ito,0
mga nagpapalaki ng maskels mahilig sa gym,0
wag mo kong unahan kosang ecto,0
anong gusto mong makamit bago matapos ang taon,0
Kung alukin ka ba maging Deputy Headmistress ng SOWAW tatanggapin mo ba,0
Happy New Year sa lahat cheers,0
wala pa ding naligaw na adix bop,0
di ko na naabutan ang bubuyog ko depressed,0
Topic Ano ang paborito mong gulay,0
wag ka mainggit sa prseyong piso,0
pag nabuntis ka kakaladkarin kita palabas ng bahay,0
di ko alam kung anong ginawa ng nanay ko,0
ano po ba ang mas maganda,0
Lumaki sa layaw si Pinya dahil kaisaisang anak siya,0
pag mahina kuryente nag rerestart yong PC,0
Kayo mga kaulop ano sa tingin nyo,0
HINDI MAPAPABILIS ANG TRAPIKO GAMIT ANG RFID ipadetalye ninyo sa STRADCOM ito,0
Ano ba magandang Hardware para dito,0
Maraming salamat po sa sasagot ng maayos,0
para yan sa mga biyenang bakulaw tulad mo  Scarlett,0
Ano Kaya Ang Magiging Successor Ng LOL,0
muntik ng nahulog ang lappy sa bathtub,0
wala akong kaalam alam sa motor,0
Hehehe malamang magkakameaning ang bawat letra ng ERAP hehe,0
isa kang mabuting kaibigan BS bopbopbop rotfl,0
Ano ang nakakatawang pangyayari sa inyo ngayong araw,0
Mas manyakols ang bestfriend mong si TTE Unofficial,0
basta pag nagsisi kang nakilala mo si nedz wag mong sabihing di kita binalaan ayaw,0
ang gusto ko panuodin ay ANG TAGARAW NI TWINKLE glee,0
Tanong sa boys Isang kalabit lang ba tumitigas na ang nyo,0
sana po may makatulong sa akin,0
Ano kaya ang eksena sa GMTV kung nakiwarla si Esther Liu noong GMTV Golden Days,0
HE HE HE HE HE HE HE HE HE wala akong magawa,0
Hindi na ko muli pang lilisan,0
Kung hindi ka naman naging mia saan ka pumapadpad pag wala ka masyadong makahuntahan sa thread,0
At syempre pa mas pinatirik nito ang kanyang mga mata,0
na Mag SEXTY NINE kamiPaano Poe ba Gawin YuN,0
Kung galit sa You Tube Mag Metacafe kayo,0
rdwala akong dalang pera galit galitan sa sarili,0
ohjomz wrotewildcard wroteBilib ako dito kinakausap ang sarili niya,0
kasama na dito iyung players kasama silip kasambahay,0
hindi naman ganun kainit kse mejo maambon kaninang umaga,0
tagal nating di nagpang abot dito ah,0
Mga sir ano po kaya problema nito,0
Ano sa tingin niyo mga sir,0
wag ka na masad Kras Ko kung napaluhod ako kagabi,0
oo namanbastat anjan yung mas adik nakasunod ang intriga,0
Sarap sanang may mababatukbatukan aasarin aawayin kung trip,0
cruzades wrotebongh wroteWorking sa LAN yung DL sa PLDTPLAY,0
bago lang po ako dito sa MCP,0
ano ang kaibahan ng itlog sa balot,0
Sana po may makatulong sa akin,0
NAME,0
saka wag mo damay si magen kung inis ka sakin sakin lang okay,0
Nasa Diyos ang awa nasa tao ang gawa,0
TOPIC Sino ang gusto mo makasex sa araw na to,0
wag kang matakot kay TLG baka gutom na siya,0
Ano sa tingin nyo mga bro,0
buti bago ako nagbukas kinaumagahan nakapagsetup ulit ako,0
HAPPY NEW YEAR sa inyong lahat,0
Baka gusto ng ganap glee mag Hortifact Challenge kaya tayo,0
bato bato sa langit ang tamaan,0
Ano po ba ang dapat gawin,0
ano po ba magandang gawin ko,0
Mga master magandang araw sa inyong lahat,0
