pos_tagged,label
/MAKAMISSON|VBW /AN|DTC /MAY|VBH /KADURATAN|PRI /DIBA|FW /PAULO|FW /HAHA|FW /PAKYU|FW,1
/PUNYETA|NNC /GUNA|VBS /KO|PRS mangingiturog|VBW/CCP /AKO|PRS /NA|CCP /UGWA|RBD /NA|CCP /MALIPOT|JJD /NA|CCP /KUMOT|NNC /TA|CCP /AIRCON|FW /BUDA|FW /NAG|FW /UURAN|FW /SABAY|JJD /RAOT|FW /AIRCON|FW,1
/PUCHA|JJD /SANA|VBS /BINASA|VBOF /KO|PRS /NA|RBI /LANG|RBI /SU|NNCA /ARTICLE|FW /HAHA|FW /SORRY|FW /NA|CCP /MHIE|NNC,1
/TANGINA|FW /GABATON|FW /ITO|PRO /SA|CCT /PUSO|NNC /AH|NNC,1
/KADAKLAN|JJC /MAN|FW /KI|FW /PINOY|FW /NA|CCP /PROJECTS|FW /INARAM|FW /MO|PRS /LAMANG|RBI /SU|NNCA /TUNAY|RBT /O|CCT /BASTA|CCT /KA|PRS /SANA|VBS /NAGTUBOD|VBTR /KI|FW /GOLEM|FW /HAHA|FW /PATALON|FW /KA|PRS,1
/HAHA|FW /DAKULONG|FW /MGA|DTCP /ULOL|NNC /DIYAN|PRL /AH|NNCA,1
/PAKSHET|RBD /TALAGA|RBT /DAE|FW /AKO|PRS /MAKATABIL|FW /TABIL|FW /DAE|FW /AKO|PRS /MAKASEND|VBW /KI|FW /MESSAGE|FW /SA|CCT /MESSENGER|FW /HAHA|FW,1
/PATALON|RBD /MAN|RBI /AKO|PRS /SORRY|FW /NA|CCP /TA|NNC /SALA|NNC,1
/HANAP|RBW /KA|PRS /NA|CCP /NI|DTP /INA|NNC /MO|PRS /PATAL|FW /HAHA|FW,1
/PAKSHET|FW /PADABA|FW /TAKA|FW /MAN|FW,1
/HURURONG|VBTR /PHOTOCARDS|FW /PUNYETA|FW /KUNG|CCR /ARAM|FW /KO|PRS sanang|VBS/CCP /DAE|FW /MAGIGING|VBTF /KAMI|PRP /KAN|CCB /CRUSH|FW /KO|PRS,1
/UUTRUHON|VBOF /KO|PRS /PULIS|NNC /ANG|DTC /TERORISTA|NNC /MGA|DTCP /PATAL|FW /TO|FW /SERVE|FW /AND|FW /PROTECT|FW /WHO|FW /MGA|DTCP /SUPERIORS|FW /NINDO|FW /MGA|DTCP /AMO|FW /NINDO|FW /NA|CCP /MGA|DTCP /MAPERAKON|FW /PUTANGINA|FW /NINDO|NNC,1
/TANGINA|FW /NINDO|FW /GABOS|FW /SA|CCT /MGA|DTCP /DAE|FW /NAGSUPORTA|VBTR /SAKO|NNC /PAKYU|NNC,1
/KA|PRS /BWISETON|NNC /KAYA|CCR /IST|FW /NAGIGING|VBTR /AROG|FW /KAINI|FW /LUGOD|FW /AKO|PRS,1
/IBA|PRI /TALAGA|RBT /ANG|DTC /HILING|NNC /PAG|CCR /ARAM|FW mong|PRS/CCP /TARANTADO|NNC /SU|NNCA /TAWO|FW /DIGDI|FW,1
/HAHALATON|FW /TAKA|FW /PAKYU|FW /HAHA|FW,1
/PUNYETA|JJD /TALAGA|RBT /SU|NNCA nag|PRSP/CCP /IMBENTO|VBOF /KAN|RBW /INTERNET|NNC /NA|RBI /AN|DTC,1
/PROPER|FW /ARGUMENT|FW /HABOL|NNC /KO|PRS /PERO|CCT /NAMERSONAL|VBTR /SU|NNCA /PUTA|NNC /HAHA|NNC /ULOL|NNC,1
/PATAL|FW /COUNT|FW /NAMAN|RBI /DIYAN|PRL /PLEASE|NNC,1
/AKO|PRS /TO|FW /SI|DTP /TANGINA|NNC,1
/BABLUYON|RBR /AN|DTC /INTERNET|NNC /PERO|CCT /MARABASON|NNC /MAG|VBW /EMAIL|FW /KI|FW billing|VBAF/CCP /STATEMENT|NNC /AMPOTA|JJD /DIYAN|PRL /SA|CCT /MGA|DTCP harong|NNC/CCP /NINDO|NNC /DAKULON|JJD /NA|CCP /REKLAMO|NNC /SAIMO|NNC /COMMENT|FW /CB|FW /MO|PRS /PUTA|NNC /KAPALON|JJC /AN|DTC /PAMANDUKAN|NNC /MO|PRS,1
/PUCHA|JJD /MAY|VBH /PLANO|NNC /NA|CCP /MAG|VBW /OUTING|JJD /PERO|CCT /SU|FW /PAGCOCOMMUTE|FW /PANGITON|NNC,1
tang|PRI/CCP /KAPAL|NNC /KAN|RBW /PAMANDUKAN|NNC /KO|PRS /MAG|VBW /VOICE|FW /MESSAGE|FW /TALAGA|RBT /AN|DTC /BOSES|NNC /KO|PRS /GARI|RBM /PATAL|JJD /NA|CCP /BAYONG|NNC /NA|CCP /NAIPIT|VBTS /SA|CCT /PINTO|NNC,1
/PAREHO|JJC /KAYA|CCR /ABSENT|FW /AN|DTC magurang|JJD/CCP /PUTA|NNC,1
/GOOD|FW /MORNING|FW /NATA|FW /PIRMI|FW /AKO|PRS /IGDODOGSHOW|FW /KANMGA|FW /TAW|FW /DIGDI|FW /BWISET|FW /KAMO|NNC,1
/KAYA|CCR /WARA|RBF /KA|PRS /BABY|NNC /TA|NNCA kupalon|VBTS/VBAF /KA|PRS /PRE|NNC,1
/HOY|PRS /MAY|VBH /ADVANTANGE|FW /MAN|FW /NAKAUKOD|VBTS /AKO|PRS /IATAGO|VBOF /SADIRI|CCR /KO|PRS /BUDA|JJD /AN|DTC /KAMUNDUAN|PRI /KO|PRS /PUTANGINA|NNC,1
/PATUNAY|JJD /NA|CCP dakulong|NNC/CCP /PATAL|FW /SAINDA|FW /HAHA|FW,1
/GRABE|FW /BWISET|FW /KO|PRS /SA|CCT /DUWANG|FW /AN|DTC,1
/PAKYU|RBD sinuriyawan|VBTR/VBOF /MO|PRS /NAGNE|VBTS /SI|DTP /LIZZIE|FW /KAN|FW /GINADAN|FW /SU|FW /AIRCON|FW /HAHA|FW,1
/DIBA|FW /IYAN|PRO /AN|DTC pinaglalaban|VBTR/VBRF /MO|PRS /AN|DTC pinaglalaban|VBTR/VBRF /MI|NNCA /KABALIKTARAN|NNC /SA|CCT /ECONOMIC|FW /LIBERALIZATION|FW /PATALON|FW /KA|PRS,1
/GAGO|RBD /NATA|RBD /NAGTATARAM|VBTR /SI|DTP /MAMA|NNC /NA|CCP /SOLO|FW /HABANG|RBW /TUROG|NNC,1
/REMEMBER|FW /THAT|FW /SHOYO|FW /PORT|FW /NA|CCP /MASARADO|VBW /TAS|FW /NEXT|FW /WEEK|FW /MABUKAS|FW /TAS|FW /MASARADO|FW /GIRAY|FW /TAS|FW /MATWEET|FW /KI|FW /BISTADO|JJD /PA|RBI /BA|RBI /NINDO|VBTS /AKO|PRS /HAHA|FW /GARI|FW /PATAL|FW /AMPOTA|FW,1
/KUNG|CCR tugang|NNC/CCP /KO|PRS /AN|DTC /LINATOB|VBOF /KO|PRS /NA|CCP /ITO|PRO /KUPALON|NNC /KAYA|CCR,1
/HAHA|JJD /PUTA|NNC /KUNG|RBK /ANO|RBQ /ANO|PRQ /NA|CCP /NAMANGNAGARALAOG|VBTR /SA|CCT /ISIP|NNC /KO|PRS,1
/IKA|JJN /NA|CCP /GAYOD|NNC /AN|DTC /CRUSH|FW /KO|PRS /PAKSHET|FW /MAGAYUNON|FW /KA|PRS,1
/BEH|FW /TAGALOG|JJD /SANA|VBS /PATAL|JJD /KAYA|CCR /AKO|PRS /DAE|VBS /KO|PRS /ARAM|FW /MASYADO|JJCS /MAG|VBW /TAGALOG|JJD /SA|CCT /TUNAY|JJD /NA|CCP /BUHAY|NNC,1
/HAHA|FW /NAGHIBI|VBTS /NA|CCP /HAHA|FW /PATAY|JJD /HAHA|CCT /ANO|PRQ /NGANE|FW /ITO|PRO /ITS|FW /HAHA|FW /PATALON|FW /KA|PRS /PO|RBS /HAHA|NNC,1
/GAGO|RBD /KA|PRS /BEH|NNCA /PANO|RBQ /KUNG|CCR /AOUDON|VBTF /MO|PRS /SA|CCT /LUWAS|NNC /PAG|CCR /NAWAWARA|VBTR /SASABIHON|VBTF /MO|PRS /TARANTADO|JJD /HAHA|NNC,1
/MASKI|CCT /BOBO|JJD /AKO|PRS /AT|CCA /LEAST|FW /TATAO|FW /AKO|PRS /MAGPICTURE|FW /PUTANGINA|FW /NINDO|NNC,1
/TRABAHO|NNC /PADI|FW /TANGINA|FW /MINANAS|FW /AKO|PRS,1
/PUNYETA|NNC /KA|PRS /ICHIKA|VBOF /MO|PRS /NA|RBI /SA|CCT /INSTAGRAM|NNC,1
/MARAUTON|VBTF /KA|PRS /HAHA|FW /TARANTADO|JJD /KA|PRS,1
/ULOL|RBR /DAE|FW /KA|PRS /MAAGDA|NNC,1
/PARA|CCT /DAI|FW /MABASA|VBW /KAN|PRI /MGA|DTCP nagsasambang|VBTR/CCP /MGA|DTCP /TAWO|NNC /SA|CCT /ABS|FW /NA|CCP /MAY|VBH /SALA|NNC /SAINDA|NNC /HAHA|FW /PATALON|FW /SINDA|FW /GABOS|FW /EH|FW /HAHA|FW /CHAR|FW,1
/KAISI|CCR /NAKALAG|VBTS /QYOP|FW /GT|FW /NAG|FW /OFFER|FW /KAMI|PRP /INOT|VBOF /NA|CCP /TAPOS|RBW /SABE|RBI /NIYA|PRS /DAE|FW /DAA|FW /PAKSHET|FW /HAHA|FW,1
/DIBA|FW /PUTANGINA|FW /MAN|FW /KAYA|CCR /OH|NNCA,1
/GUNA|FW /NINDO|FW /MAY|VBH /MOMENTUM|NNC /NA|CCP /KAMO|JJD /ULOL|NNC /HAHA|NNC,1
/KUPALON|RBW /TALAGA|RBT /INING|NNC /PANGITON|JJD /NA|CCP /INI|FW,1
/PANO|RBQ /AKO|PRS /MAKAKATUROG|VBTF /KAINI|FW /PUNYETA|NNC,1
/CHILL|FW /GAME|FW /MAN|FW /SAN|RBQ /AITO|RBR /KASO|CCR /MGA|DTCP /HAMPASLUPOA|NNC /KAMO|JJD /MGA|DTCP /UTAK|NNC /NINDO|NNC /MAY|VBH /ABO|NNC /PAG|CCR /PATAL|FW /DAE|FW /NA|CCP /MAGBAKAL|VBAF /KI|FW /SKIN|FW /DESISYON|NNC /KA|PRS /PATALON|VBOF /KA|PRS /NGANE|FW /HAHA|FW,1
/NAPAKA|JJCS /KUPAL|FW /WARANG|FW /UTANG|NNC /NA|CCP /LOOB|NNC,1
/PUTA|RBR /DAI|FW /NANAMAN|FW /UMINABOT|FW,1
/BAKO|NNC /IKA|JJN /SI|DTP /JACOB|FW /PAKYU|FW,1
/SU|NNCA ibang|PRI/CCP /TAWO|NNC /DIYAN|PRL /ARAM|FW /KAYA|CCR nidang|NNC/CCP /KUPAL|JJD /SINDA|FW /O|CCT /DAE|FW /NINDA|FW /NAPAPANSIN|VBTR /ITO|PRO /KUNG|CCR /MATARAM|VBW /EH|FW /FEELING|FW masyadong|JJCS/CCP /HALANGKAW|NNC /SA|CCT /GABOS|NNC /NA|CCP /TAWO|NNC,1
/GARI|RBM /MAN|RBI /INI|FW /PATAL|FW,1
/MINSAN|RBW /IGA|CDB /ISIPAN|VBOF /KO|PRS /KUNG|RBK /NATA|RBQ /AKO|PRS nag|PRSP/CCP /MAPUA|FW /BWISET|FW /NA|CCP /TERMS|FW /AN|DTC /HAHA|NNC,1
/TANGINA|FW /HAHA|FW /NATA|FW /KA|PRS /MAN|RBI nag|PRSP/CCP /COMMENT|FW /MAHIHILING|FW /KAN|FW /MGA|DTCP /BUA|FW kong|PRS/CCP /BARKADA|NNC,1
/PASAWAY|JJD /NA|CCP /AKI|NNC /DAENG|NNC /HAWONG|NNC /NA|CCP /BARKADA|NNC /PATAL|NNC /SA|CCT /SKWELAHAN|NNC /AKO|PRS /NA|CCP /GAYOD|RBD /PINAKA|JJCS /MARAOT|FW /EH|FW /HAHA|FW /ANO|PRQ pang|RBI/CCP /SIRBI|VBS /KO|PRS /DIGDI|RBF /SA|CCT /MUNDO|NNC,1
/PATAL|JJD /KA|PRS /BA|RBI /HAHA|FW /NGONYAN|FW /LANG|RBI /GIRAY|JJD /ITO|PRO,1
/GAGO|FW /DUMOG|FW /SU|FW /TIKOY|FW,1
/EME|FW /KA|PRS /GIRL|RBR /GUNAMO|FW /TALAGA|RBT /ACTIVE|FW /SI|DTP /KUPAL|FW /EH|FW /HAHA|FW,1
/CHEESY|FW /MAN|FW /BUDA|FW /CRINGE|FW /SA|CCT /IBA|PRI /WARA|RBF /AKO|PRS /PAKI|NNC /SAINDO|NNC /PAKYU|NNC,1
/INAMO|VBTS /KA|PRS /TALAGA|RBT /TATI|NNC,1
kupalon|VBTS/VBAF /KA|PRS /SA|CCT /PART|FW /NA|CCP /BINALIKTAD|VBTR /MO|PRS /AKO|PRS,1
/DAE|RBT /MAG|VBW /PINATAL|FW /PATAL|FW /BAKO|FW /KAMO|FW /AN|DTC /NASA|RBL /SITWASYON|NNC /NINDA|NNC /KAYA|CCR /WARA|RBF kamong|JJD/CCP karapatang|NNC/CCP /SABIHON|NNC /SAPAT|JJD /NA|CCP /ITO|PRO /SA|CCT /PAMILYA|NNC /NINDA|NNC,1
/PAGAL|JJD /NA|CCP /AKO|PRS /TAS|NNCA /MAY|VBH /PATAL|JJD /PA|RBI akong|PRS/CCP /KAHURON|NNC /HAHA|NNC,1
/PURO|RBT /PADANGOG|JJD /INING|NNC /PATAL|JJD /NA|CCP /INI|FW /PANGITON|FW /MAN|FW,1
/ANO|PRQ /NGONYAN|FW /MAGRADUATE|FW akong|PRS/CCP /MAGABATON|VBAF /ANG|DTC /PAGMATI|NNC /GARI|NNC /PATAL|NNC,1
/HOY|FW /GAGO|FW /NATA|FW /AKO|PRS maga|JJCS/JJN /SHIFT|FW /PATAL|FW /HAHA|FW /HABO|FW /KO|PRS /NA|RBI /PO|RBS,1
/DAE|FW /NINDO|FW /AKO|PRS /PAG|CCR /AGDAHON|FW /MAGKLAWAT|FW /NA|CCP /VALO|FW /PIRMING|FW /AFK|FW /HANGGANG|RBW duwang|NNC/CCP /APIL|FW /PUNYETA|FW /KAMO|NNC,1
/ARAM|FW /KO|PRS /TINAMAAN|VBOF /SIYA|PRS /KAN|RBW /SINABIHAN|VBOF /KO|PRS siyang|PRS/CCP /TARANTADO|NNC,1
/BWISET|FW /HAHA|FW /NATA|FW /AN|DTC,1
/PUTANGINA|FW /SISAY|FW /NA|CCP /NAMAN|RBI /AN|DTC,1
/WARA|RBF akong|PRS/CCP /INTERNET|FW /PAKYU|FW /KAMO|NNC,1
/KASUBAGO|CCR /NAHIGIT|VBTS /AKO|PRS /SA|CCT /GAMES|FW /PUCHA|FW /TAS|FW /ANG|DTC /KAWAT|NNC /SU|NNCA /BASKETBALL|FW /BA|FW /NAMAN|RBI /TAS|FW /PLAYER|FW /AKO|PRS,1
/GAGO|RBD /SU|FW /KURAB|FW /KO|PRS /LEGIT|FW /TEH|FW,1
/BRAINYHON|FW /SA|CCT /SOCMED|FW /PERO|CCT /PATAL|JJD /SA|CCT /TUNAY|JJD /NA|CCP /BUHAY|NNC /HAHA|NNC /HAYOP|NNC /KA|PRS /PATI|CCA /AKO|PRS /NASCAM|VBTS /MO|PRS,1
/MAINITON|FW /PUCHA|FW /DAKULON|FW /NA|CCP /AIRCON|FW /WARANG|FW /HAWONG|NNC,1
/PATALON|RBD /AN|DTC /KAIBA|PRI /KO|PRS,1
/BAKO|JJD /MAN|RBI /KAYA|CCR /AKO|PRS /PATAL|JJD /PARA|CCT /MAGSHARE|VBAF /DIGDI|RBF,1
/PATAL|FW /AMPUTA|FW /MAY|VBH /PABLOCK|FW /GUNA|FW /DAE|FW /KO|PRS mahihiling|VBW/CCP /PINAGGIGIBO|VBRF /NIYA|PRS /MASKI|CCT /DAE|FW /AKO|PRS /MAG|VBW /EFFORT|FW /NAAARAMAN|VBTR /KO|PRS /MAN|RBI /GIRAY|FW /HAYS|FW /NAGMUMUKHA|VBTR /KA|PRS sanang|VBS/CCP /PATAL|FW /EH|FW,1
/POGION|FW /KA|PRS /PUTANGINA|RBW /MO|PRS,1
/NA|CCP /BADTRIP|NNC /NA|CCP /SANA|VBS /AKO|PRS /PIR|NNCA,1
putanginang|JJD/CCP /HAYOP|NNC /KA|PRS demonyo|VBTS/VBAF /KA|PRS /LULUHUON|VBOF /KO|PRS /AN|DTC /PAYO|NNC /MO|PRS /TANGINA|JJCC mong|PRS/CCP /KUPAL|NNC /KA|PRS,1
/SISAY|NNC /ANG|DTC /NAGTARAM|VBTS /NA|CCP /PATAL|NNC /KAY|DTP /K|NNC,1
/YAHIMIKON|FW /BUDA|FW /MAKAMUNDUON|FW /BWISET|FW,1
/PUTA|NNC /PASA|JJD /NA|CCP /NAMAN|RBI /TEMPERED|FW /GLASS|FW /KO|PRS /HAYOP|NNC,1
/SIGE|FW /PAKYU|FW /BAHALA|NNC /KA|PRS /GAGO|NNC,1
/BIXBY|FW /OVER|FW /SIRI|FW /PA|RBI /DIN|RBI /PATALON|FW /SUGUON|FW /SI|DTP /SIRI|NNC,1
/HOY|CCT /ANO|PRQ /AN|DTC /MGA|DTCP /TARANTADO|NNC /KAMO|JJD /AH|NNCA,1
/OH|FW /TALAGA|RBT /EDI|FW /WELCOME|FW /GAGO|FW /PAKIARAM|FW /KO|PRS /SAIMO|NNC,1
/PUTANGINA|FW /NGONYAN|FW /LANG|RBI /GIRAY|FW /AKO|PRS /MAY|VBH /NAKAHURON|RBD /NA|CCP /MARABASON|VBTF /MAG|VBW /REPLY|FW,1
/PAG|CCR /SSHAVE|FW /LANG|RBI /AN|DTC /NABUBUA|VBTS /NA|CCP /AKO|PRS /KASALAN|NNC /MO|PRS /INI|FW /MARK|FW,1
/GAGO|RBD /PATAL|RBD /KA|PRS /GAYOD|NNC,1
/MUYA|VBS /KO|PRS /MAN|RBI /BWISET|FW /WARANG|FW /IBA|PRI /PA|RBI /AN|DTC /MAS|JJCC /MASERAM|JJD /SA|CCT /PAGHIHILINGAN|NNC /TA|NNC /HUHU|NNC,1
/PUCHA|JJD /ANG|DTC /WIDE|FW /NA|CCP /LUGOD|FW /KAN|FW /TWITTER|FW /I|FW /MEAN|FW /GARI|FW /ANG|DTC /LAPAD|NNC /NA|CCP /KAINI|NNC,1
/PAKYU|FW /MCDO|FW /HABO|FW /KO|PRS /SAIMO|NNC,1
/MGA|DTCP /TARANTADO|JJD /DAE|FW /NINDO|FW /ISHIP|FW /SA|CCT /AIBA|FW /SU|FW /CRUSH|FW /KO|PRS /TA|NNCA /MAKULOG|VBW /SA|CCT /PUSO|NNC /KO|PRS,1
/AY|LM /PUTANGINA|NNC /MAY|VBH /PA|RBI /SURPRISE|FW /PA|RBI /SI|DTP /MASTER|NNC /OH|NNC,1
/FEELING|FW /MAN|FW /SANA|VBS /PALA|NNC /SIYA|PRS /KAITO|NNC /SO|NNCA /AKO|PRS /SI|DTP /PATAL|FW /NAGTUBOD|FW /HAHA|FW /MARAY|FW /TA|CCP /MATIBAY|JJD /AKO|PRS maghalungkat|VBTF/VBAF /KAKADISMAYA|NNC,1
/GAGO|RBD /KA|PRS /HAHA|FW /CONGRATS|FW /VAINN|FW,1
/LUH|FW /GAGO|FW /TARANTADO|NNC /KA|PRS,1
/SOLID|FW /TANGINA|FW /MAKAOGMAHON|FW /KAMO|FW /KAIBA|PRI,1
/DIIT|FW /NA|CCP /SANA|VBS /BAKA|RBM /MAG|VBW /SHIFT|FW /NAMAN|RBI /AKO|PRS /PUNYETA|NNC,1
/IGKIKILIG|VBTR /TALKAGA|JJD /AKO|PRS /PUCHA|NNC,1
/PUTANGINA|JJCC /MO|PRS /HAHALATON|FW /TAKA|FW /DIGDI|FW /SA|CCT /PINAS|FW /PUTANGINA|FW /MO|PRS /PUTULON|VBOF /KO|PRS /PAYO|NNC /MO|PRS /KINGINA|VBOF mong|PRS/CCP /HAYOP|NNC /KA|PRS,1
/HOY|FW /PUNYETA|FW /WARANG|FW /INTERNET|FW /DIGDI|FW /SA|CCT /TRABAHO|NNC /KO|PRS /DIGDI|RBF /SA|CCT /CEBU|NNC,1
sarong|JJD/CCP /PUTA|NNC /KA|PRS /DAA|NNC,1
/PURO|RBT /KA|PRS /TANGINAMO|RBK anong|RBQ/CCP /CONNECT|FW /KAAN|CCB /SA|CCT /TOPIC|FW /NINDO|FW /GARI|FW /MAWRAG|FW /AN|DTC /DATINGAN|VBTF /MO|PRS /DAE|FW /BAGAY|NNC saimong|NNC/CCP /PATAL|JJD /KA|PRS,1
/PUCHA|FW /LINGAW|FW /KO|PRS /NA|CCP /PASS|FW /KO|PRS /AIMS|FW /OPO|FW,1
/BUNGAD|NNC /GAGO|NNC /MARAY|JJD /PA|RBI /DAE|FW /NA|CCP /SANA|VBS /AKO|PRS nag|PRSP/CCP /BUKAS|JJD /KI|FW /TWITTER|FW,1
/PUCHA|FW /MAHALNGKAW|FW /MAN|FW /GIRAY|FW /SU|FW /PETROLYO|NNC /MY|FW /GAHD|FW,1
/TANGINA|FW /ALAS|FW /DOSE|FW /NA|CCP,1
/HABO|VBS /KO|PRS /NA|CCP /MAKI|VBW /IWAL|RBD /SA|CCT /PATAL|FW /PUTANGINA|FW /MO|PRS sobrang|JJCS/CCP /PATAL|JJD /MO|PRS /SA|CCT /PART|FW /NA|CCP /AN|DTC,1
/NATAPOS|VBTS /MAN|RBI /GIRAY|JJD /PUTA|NNC,1
/TANGINA|FW /NINDO|FW /NATA|FW /MGA|DTCP /PUSSY|NNC /NA|CCP /KAMO|NNC,1
/CUTE|FW /MASKI|CCT /KUPAL|NNC /HAHA|NNC,1
/GAGO|PRC /WARA|RBF /MAN|RBI /EH|NNCA,1
/PAKYU|RBD /SINDA|FW /AROG|FW /MAN|FW /GIRAY|FW /KAITO|FW /AN|DTC /ITSURA|NNC,1
/SALAMAT|RBS /NAISTORYA|VBTS /KO|PRS /BA|RBI /SAIMO|JJD /NA|CCP /KINABAG|VBOF /AKO|PRS /BUDA|FW /PINABAKAL|FW /KO|PRS /SU|NNCA /SARO|FW /TAS|FW /AFTER|FW /WEEK|FW /IGSUSOG|FW /KO|PRS /GIRAY|FW /HAHA|FW /PATALON|FW /AKO|PRS,1
/PUCHA|NNC /AGA|JJD /NA|CCP /PALAN|NNC /GUNA|VBS /KO|PRS /BANGGI|JJD /PA|RBI /SANA|VBS /ULOK|FW /ULOK|FW /PA|RBI /AKO|PRS /DIGDI|RBF,1
/SU|NNCA /TOTAL|NNC /NUMBER|FW /KAN|FW /TINEST|FW /KO|PRS /NGONYAN|VBOF /AY|LM /TULONG|NNC /ITEMS|FW /TANGINA|FW /MAKULUGON|FW /SA|CCT /PAYO|NNC /PUNYETA|NNC,1
/TANGINA|FW /SERAMON|FW /PALAN|FW /MAG|VBW /INOM|VBOF /SA|CCT /KATAHAWAN|NNC /KAN|RBW /AMBON|NNC,1
/PAKSHET|RBD /NA|CCP /FEREMM|FW /KA|PRS /AGA|JJD /AGA|JJD /NAMBUBULABOG|VBTR,1
/PUCHA|JJD /WARA|FW /PALAN|FW /NA|CCP /UNDERWERA|VBTS /NA|CCP /SULOG|NNC /SI|DTP /ERIKA|NNC,1
/MAHIBI|JJD /NA|CCP /BA|FW /AKO|PRS /GAGO|RBD /KYUTON|RBD /KA|PRS /TALAGA|RBT,1
/TANGINA|JJD /NA|CCP /FYP|FW /INI|FW /PURO|RBT /PAGKAON|VBW /BWISET|FW /HAHA|FW,1
/TARANTADO|JJD /KA|PRS /NAPAKA|JJCS /RACIST|FW mong|PRS/CCP /HAYOP|NNC /KA|PRS,1
/UGMAHON|RBR /AKO|PRS /NA|CCP /PARA|CCT /SA|CCT /MGA|DTCP /EUROPE|FW /PERO|CCT nag|PRSP/CCP /NGANGALAS|FW /GARI|FW /MALABUON|FW /TARANTADOHON|FW /PUTA|NNC,1
/BAKO|FW /KUPAL|FW /BA|FW /SINDA|FW /GARI|FW /KUPAL|FW /GOALS|FW /EH|FW,1
/NAHIHIBI|VBTR /AKO|PRS /PUTANGINA|RBW /NINDO|NNC,1
/GAGO|RBD /KA|PRS /WARA|FW /TANGINA|FW /MO|PRS /DAE|RBS /PA|RBI /AKO|PRS /READY|FW /MA|CCP /CANCEL|FW /PAKYU|FW /KAKABALIK|VBTF /KO|PRS /LANG|RBI,1
/DAE|FW /NA|CCP /NAMAN|RBI /AKO|PRS /IGPAPAKATUROG|VBTR kan|PRSP/CCP /DIWA|NNC /KO|PRS /GARI|RBM /PATAL|NNC,1
/PAKYU|JJD /SA|CCT pabibong|JJD/CCP /KAKLASE|NNC /KAN|CCB /JOWA|FW /KO|PRS,1
/DAE|FW /NA|CCP /KAMO|JJD /MAG|VBW /FAB|FW /KUNG|CCR /PAGTITRIPAN|NNC /MAN|RBI /SANA|VBS /NINDO|FW /LOONA|FW /SASAPAKON|FW /KO|PRS /KAMO|JJD /GABOS|FW /REAL|FW /TANGINA|FW /NINDO|FW /HA|FW,1
/KUPALON|RBW /AN|DTC /UGALI|NNC /HAHA|NNC,1
sobrang|JJCS/CCP /ULOL|JJD /KO|PRS /SA|CCT /HONOR|NNC /GRADUATE|FW /ELIGIBILITY|FW /DAI|FW /KO|PRS /NA|CCP /PINANSIN|VBOF /MASI|JJD /NA|CCP /SHORTLIST|FW /AKO|PRS /SA|CCT /ADARNA|NNC /HOUSE|FW /SANA|VBS /WORTH|FW /IT|FW /SU|FW /KACHOOSYHAN|FW /MO|PRS /LEI|NNC,1
/HUHU|RBF /MGA|DTCP /TARANTADO|NNC /SI|DTP /REDACTED|FW /PO|RBS /ANG|DTC /IDODOGSHOW|FW /FOR|FW /TODAYS|FW /VIDEO|FW,1
/TANGINA|JJD /HUNI|NNC /NA|CCP /ANO|PRQ /NA|CCP,1
/TANGINA|FW /BEH|FW /GRABE|FW /NA|CCP /KADURATAN|PRI /MO|PRS /HAHA|NNC,1
/SA|CCT /LAOG|FW /KAN|FW /PIRANG|FW /YEARS|FW /HAEN|FW /AKO|PRS /PUTANGINA|FW /NINDO|FW /PURUPUNDUHAN|FW /NINDO|FW /AKO|PRS /MGA|DTCP /PAKSHET|NNC /KAMO|NNC,1
/NAGKAWAT|VBTS /KAMI|PRP /GUESS|FW /THE|FW /GIBBERISH|FW /TAS|FW /PIRMI|FW /AKO|PRS /NAIINOT|VBTR /PERO|CCT /PURO|JJD /TYPO|FW /HAHA|FW /BWISET|FW,1
/MAG|VBW /DUDUO|JJD /PA|RBI /KAMO|JJD /PUTANGINA|NNC /PAREHAS|JJC /MAN|RBI /SANA|VBS kamong|NNC/CCP /PATAL|NNC,1
/SARO|CCR /KA|PRS /PA|RBI /TANGINA|JJD /NA|CCP /GAGO|NNC /NA|CCP /HINAYUPAK|VBTS kang|PRS/CCP /TARANTADO|NNC /KA|PRS /PUTANGINA|JJCC /MO|PRS /PUTANGINA|NNC /NKAN|NNC /INA|NNC /MOPAKSHET|FW /KA|PRS /GAGO|RBD /PAKYU|RBD,1
/NAKAPIRANG|VBTS /GAGO|RBD /PALAA|RBD /AKO|PRS /HUHU|NNCA,1
/NAGRULUYA|VBTS /BILOG|JJD kong|PRS/CCP /PAGKATAWO|NNC /PUNYETA|NNC /HALAT|NNC /LANG|RBI,1
/PUTANGINA|CCT /MO|PRS /NAMAN|RBI /MUYA|VBS /KO|PRS /LANG|RBI /MAMUHAY|VBW /KI|FW /MARAY|FW /NATA|FW /AROG|FW /KAAN|CCB,1
/KAKAULI|RBW /KO|PRS /LANG|RBI /GROUNDED|FW /NA|CCP /TULOS|FW /BEH|FW /BWISET|FW /HAHA|FW /SALAMAT|RBS /PADABA|VBOF /KO|PRS /KAMO|JJD,1
/HABO|VBS /KO|PRS /NA|CCP /MAG|VBW /ADAL|FW /PUNYETA|NNC,1
